,dice,hd95,avd,recall,f1,model_name
0,0.6568659,2.828427,19.270073,0.71428573,0.6051873,dice_factor0.5
1,0.6680319,3.0,20.465687,0.6571429,0.56790125,dice_factor0.5
2,0.72963744,4.2426405,12.002964,0.62068963,0.5877551,dice_factor0.5
3,0.81002605,1.7320508,8.379698,0.61538464,0.55172414,dice_factor0.5
4,0.64622086,4.472136,28.829603,0.78571427,0.79454255,dice_factor0.5
5,0.648,8.124039,13.937754,0.6923077,0.58651686,dice_factor0.5
6,0.74719656,7.5498343,0.50991035,0.6097561,0.4830918,dice_factor0.5
7,0.39829424,15.524175,73.17469,0.16494845,0.2813749,dice_factor0.5
8,0.64532083,9.949874,50.914436,0.6219512,0.54490817,dice_factor0.5
9,0.564855,11.18034,45.571575,0.3931624,0.55364186,dice_factor0.5
10,0.8035756,1.4142135,17.287092,0.779661,0.79574186,dice_factor0.5
11,0.82313645,3.6055512,18.911175,0.7307692,0.7755102,dice_factor0.5
12,0.7748843,3.1622777,14.069466,0.75,0.76363635,dice_factor0.5
13,0.6742065,7.5628552,45.31603,0.3859649,0.5474339,dice_factor0.5
14,0.92864674,1.4142135,3.403921,0.7222222,0.56162643,dice_factor0.5
15,0.72777134,11.504165,54.893303,0.95,0.25076142,dice_factor0.5
16,0.7103213,5.899054,26.373627,0.5185185,0.63712573,dice_factor0.5
17,0.5730719,8.602325,58.228317,0.29787233,0.44717446,dice_factor0.5
18,0.7150617,5.034657,28.969595,0.61904764,0.68421054,dice_factor0.5
19,0.26939654,17.117243,98.39228,0.27659574,0.32178217,dice_factor0.5
20,0.72543454,4.472136,27.161251,0.51282054,0.49967128,dice_factor0.5
21,0.6732673,5.91608,10.166595,0.32786885,0.4509974,dice_factor0.5
22,0.724032,7.2111025,23.879627,0.61290324,0.65774983,dice_factor0.5
23,0.49433574,23.614584,69.72222,0.53846157,0.3301887,dice_factor0.5
24,0.79184735,5.0,28.86855,0.16964285,0.28710198,dice_factor0.5
25,0.7898052,4.8989797,14.668942,0.19512194,0.30543318,dice_factor0.5
26,0.71497875,5.7445626,23.325935,0.39855072,0.543035,dice_factor0.5
27,0.47802976,8.062258,59.49714,0.16666667,0.27,dice_factor0.5
28,0.8054956,2.236068,21.24966,0.5882353,0.6581741,dice_factor0.5
29,0.6310799,6.2444844,18.03216,0.16883117,0.23616846,dice_factor0.5
30,0.7673754,5.0990195,14.876733,0.24545455,0.36747852,dice_factor0.5
31,0.74644434,1.7320508,29.843596,0.68115944,0.71024966,dice_factor0.5
32,0.29832304,15.332906,21.722113,0.30232558,0.35135135,dice_factor0.5
33,0.52561915,7.1414285,25.744047,0.44791666,0.5406538,dice_factor0.5
34,0.6864428,3.6055512,6.248373,0.31111112,0.3962264,dice_factor0.5
