,dice,hd95,avd,recall,f1,model_name
0,0.6927045,2.236068,1.8978102,0.8214286,0.64156204,dice_factor1.25
1,0.6888694,6.3673177,13.562092,0.6857143,0.6138107,dice_factor1.25
2,0.7165092,5.3001094,14.349222,0.6551724,0.6700955,dice_factor1.25
3,0.75496775,2.236068,22.289087,0.6923077,0.62608695,dice_factor1.25
4,0.64364254,3.6055512,14.773379,0.8035714,0.80007565,dice_factor1.25
5,0.6607412,8.944272,1.7253045,0.7692308,0.5882353,dice_factor1.25
6,0.7750622,4.690416,1.5708529,0.75609756,0.63747144,dice_factor1.25
7,0.45279935,12.688578,67.658195,0.19587629,0.3275862,dice_factor1.25
8,0.68857163,8.5440035,39.04311,0.63414633,0.5275362,dice_factor1.25
9,0.5651042,9.110434,41.812565,0.47008547,0.6188597,dice_factor1.25
10,0.8068527,1.4142135,14.900838,0.8305085,0.8069099,dice_factor1.25
11,0.8327622,2.7905333,14.1993,0.7307692,0.75354105,dice_factor1.25
12,0.77531576,2.236068,12.835666,0.8125,0.7869121,dice_factor1.25
13,0.7029037,3.3166249,40.632053,0.45614034,0.60485214,dice_factor1.25
14,0.9266286,1.4142135,4.266216,0.7777778,0.59659094,dice_factor1.25
15,0.74083847,10.756922,50.993378,0.95,0.28052244,dice_factor1.25
16,0.702821,7.28011,26.204565,0.5185185,0.6292135,dice_factor1.25
17,0.53798985,9.853922,60.97109,0.29787233,0.45074052,dice_factor1.25
18,0.74030125,1.5254565,14.949325,0.78571427,0.74038464,dice_factor1.25
19,0.24765158,16.763054,176.52733,0.29787233,0.3255814,dice_factor1.25
20,0.71588045,3.0,29.736359,0.5897436,0.5974026,dice_factor1.25
21,0.69022113,6.0,12.601453,0.3114754,0.4322275,dice_factor1.25
22,0.7094809,7.2111025,29.421953,0.58064514,0.6657184,dice_factor1.25
23,0.48697394,24.22705,77.22222,0.61538464,0.39575973,dice_factor1.25
24,0.7759746,5.0,31.892986,0.17410715,0.2944219,dice_factor1.25
25,0.77495795,5.0,21.406143,0.2195122,0.3518285,dice_factor1.25
26,0.72125,6.4031243,28.575802,0.41304347,0.5642799,dice_factor1.25
27,0.4808399,7.2111025,57.72965,0.22619048,0.35370773,dice_factor1.25
28,0.8075801,2.236068,23.096985,0.5882353,0.6807131,dice_factor1.25
29,0.63093746,6.0827627,13.591118,0.16883117,0.24364123,dice_factor1.25
30,0.76734316,6.549769,18.040419,0.2090909,0.32880628,dice_factor1.25
31,0.77844685,1.4142135,24.630125,0.5652174,0.6020719,dice_factor1.25
32,0.43896714,14.794869,33.2681,0.3255814,0.4117647,dice_factor1.25
33,0.5400125,7.5265527,21.019344,0.41666666,0.50359714,dice_factor1.25
34,0.68112797,2.828427,16.03749,0.42222223,0.44926107,dice_factor1.25
