,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,early_stop30_lr2e-4,0.6652721762657166,0.045611683279275894,6.4936089515686035,1.5681477785110474,33.0488166809082,12.158072471618652,0.5058186650276184,0.07565373182296753,0.5177271366119385,0.054915063083171844
