,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,eslice_retention0.3,0.6750056743621826,0.04543229937553406,6.983786582946777,2.09924054145813,31.921215057373047,7.882227420806885,0.5071916580200195,0.07349634915590286,0.5381535291671753,0.056004490703344345
