,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,landonia_early_stop60_lr2e-4,0.6549847722053528,0.0475769117474556,7.074955463409424,1.5926392078399658,30.633848190307617,7.6037163734436035,0.4573536515235901,0.07131718099117279,0.5030703544616699,0.05588372051715851
