,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,damnii_wd1e-3,0.6786457896232605,0.04891764000058174,6.174469947814941,1.590774416923523,30.48599624633789,10.801446914672852,0.5458027720451355,0.07582557946443558,0.541698157787323,0.05674879997968674
