,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,landonia_early_stop60_lr2e-4_stepdecay30,0.6692535877227783,0.04422392696142197,6.521849632263184,1.5517117977142334,32.07101821899414,11.515899658203125,0.506977915763855,0.06988468766212463,0.5264477133750916,0.054859600961208344
