,dice,hd95,avd,recall,f1,model_name
0,0.6910299,3.0,6.6569343,0.78571427,0.55733335,damnii_wd1e-4
1,0.6916338,4.9373865,13.480392,0.6571429,0.58539855,damnii_wd1e-4
2,0.71546817,5.0,9.0392685,0.6896552,0.66924065,damnii_wd1e-4
3,0.78617233,1.4142135,14.0910635,0.71794873,0.6536965,damnii_wd1e-4
4,0.6697809,3.7416575,21.916237,0.8214286,0.85286,damnii_wd1e-4
5,0.6643718,7.5397663,3.450609,0.71794873,0.5589649,damnii_wd1e-4
6,0.78240377,4.358899,1.0773913,0.70731705,0.5858586,damnii_wd1e-4
7,0.4876519,11.045361,62.03353,0.20618556,0.34011853,damnii_wd1e-4
8,0.69653904,8.3666,44.16231,0.5609756,0.5100092,damnii_wd1e-4
9,0.5865724,9.909571,39.70134,0.45299146,0.5973408,damnii_wd1e-4
10,0.8153247,1.4142135,12.037332,0.7627119,0.79646015,damnii_wd1e-4
11,0.83347565,3.0,13.594397,0.7307692,0.74025977,damnii_wd1e-4
12,0.7779266,3.0,6.4800415,0.7708333,0.8125205,damnii_wd1e-4
13,0.7117463,4.2426405,38.092552,0.40350878,0.56418645,damnii_wd1e-4
14,0.93111706,1.4142135,2.0938044,0.7777778,0.66169155,damnii_wd1e-4
15,0.7335069,10.798065,54.304634,0.9,0.27799228,damnii_wd1e-4
16,0.7416201,3.7416575,18.427727,0.5555556,0.66433567,damnii_wd1e-4
17,0.5935747,7.007107,54.63306,0.31914893,0.46460176,damnii_wd1e-4
18,0.7439525,1.4142135,14.949325,0.78571427,0.78032035,damnii_wd1e-4
19,0.24280156,15.1657505,213.18327,0.34042552,0.39367312,damnii_wd1e-4
20,0.71613365,3.1622777,29.368486,0.61538464,0.6315789,damnii_wd1e-4
21,0.6786988,6.0,8.287057,0.3114754,0.4453821,damnii_wd1e-4
22,0.7271611,7.5431824,23.68478,0.62903225,0.68421054,damnii_wd1e-4
23,0.4857424,24.246368,82.5,0.6923077,0.45,damnii_wd1e-4
24,0.80240273,5.696323,26.630291,0.16964285,0.28561518,damnii_wd1e-4
25,0.8042374,5.0,13.139932,0.19512194,0.31225604,damnii_wd1e-4
26,0.728751,6.3245554,25.866688,0.36956522,0.5116388,damnii_wd1e-4
27,0.49734178,7.071068,54.841923,0.21428572,0.3292683,damnii_wd1e-4
28,0.82091963,2.828427,18.50584,0.5529412,0.6377354,damnii_wd1e-4
29,0.625,6.9681387,30.321592,0.18181819,0.25263157,damnii_wd1e-4
30,0.7778275,7.071068,10.834832,0.22727273,0.3468208,damnii_wd1e-4
31,0.75201637,1.4142135,34.098915,0.5217391,0.58278143,damnii_wd1e-4
32,0.3955801,23.82457,22.896282,0.30232558,0.38195172,damnii_wd1e-4
33,0.536,7.255957,23.28869,0.44791666,0.5555702,damnii_wd1e-4
34,0.6907818,2.4494898,23.118979,0.37777779,0.46921444,damnii_wd1e-4
