,dice,hd95,avd,recall,f1,model_name
0,0.674974,2.4494898,3.1824818,0.75,0.53271025,early_stop15_lr2e-4
1,0.67061925,3.7212415,13.970589,0.74285716,0.7027027,early_stop15_lr2e-4
2,0.67966425,4.1231055,17.584589,0.62068963,0.6478149,early_stop15_lr2e-4
3,0.7888916,1.4142135,13.148632,0.61538464,0.64,early_stop15_lr2e-4
4,0.64751416,4.0,7.286288,0.85714287,0.8495575,early_stop15_lr2e-4
5,0.62638676,12.3369255,1.7929635,0.5897436,0.53460115,early_stop15_lr2e-4
6,0.7725097,3.7804089,2.4261863,0.70731705,0.5934164,early_stop15_lr2e-4
7,0.49019608,12.083046,62.087616,0.185567,0.3106126,early_stop15_lr2e-4
8,0.690217,8.282459,32.51143,0.46341464,0.4777299,early_stop15_lr2e-4
9,0.5539474,9.949874,43.46035,0.41880342,0.56779945,early_stop15_lr2e-4
10,0.798882,1.4142135,17.859795,0.7118644,0.7706422,early_stop15_lr2e-4
11,0.8248337,2.9828427,13.339701,0.6923077,0.73866093,early_stop15_lr2e-4
12,0.7475231,2.828427,9.538621,0.7604167,0.7670546,early_stop15_lr2e-4
13,0.6692984,4.1231055,42.748306,0.47368422,0.6265287,early_stop15_lr2e-4
14,0.92616516,1.4142135,4.2042828,0.7777778,0.6086956,early_stop15_lr2e-4
15,0.7010538,12.083046,65.34216,0.85,0.20250149,early_stop15_lr2e-4
16,0.73832685,3.6055512,26.204565,0.5925926,0.7007299,early_stop15_lr2e-4
17,0.5641293,9.110434,57.820606,0.34042552,0.49291435,early_stop15_lr2e-4
18,0.69839776,4.693317,20.777027,0.6666667,0.65753424,early_stop15_lr2e-4
19,0.30869564,14.855956,95.81994,0.27659574,0.325,early_stop15_lr2e-4
20,0.7186844,2.236068,24.77008,0.61538464,0.60229135,early_stop15_lr2e-4
21,0.6817258,6.5991344,10.892781,0.26229507,0.35634744,early_stop15_lr2e-4
22,0.7175039,9.049847,20.285776,0.67741936,0.71794873,early_stop15_lr2e-4
23,0.40917107,22.134583,115.0,0.7692308,0.3448276,early_stop15_lr2e-4
24,0.7990271,4.582576,26.331074,0.16964285,0.2876577,early_stop15_lr2e-4
25,0.7750028,4.582576,17.153584,0.23170732,0.3523739,early_stop15_lr2e-4
26,0.7070841,6.164414,26.938087,0.41304347,0.557844,early_stop15_lr2e-4
27,0.49855566,7.071068,53.497635,0.21428572,0.32786885,early_stop15_lr2e-4
28,0.82339674,2.0,12.083673,0.6,0.66034156,early_stop15_lr2e-4
29,0.6179681,6.164414,27.986217,0.19480519,0.27522936,early_stop15_lr2e-4
30,0.771681,8.062258,11.98815,0.2090909,0.32633016,early_stop15_lr2e-4
31,0.7193003,2.0,40.04509,0.6231884,0.5864747,early_stop15_lr2e-4
32,0.38894185,24.529572,5.283757,0.3488372,0.41095892,early_stop15_lr2e-4
33,0.5503096,6.4031243,7.7380953,0.5,0.5549133,early_stop15_lr2e-4
34,0.69203895,3.0,8.643582,0.33333334,0.44,early_stop15_lr2e-4
