,dice,hd95,avd,recall,f1,model_name
0,0.66937757,2.236068,13.3138685,0.75,0.6,landonia_stepdecay50_lr0.01_es100
1,0.6813483,14.024955,18.218954,0.6,0.6122449,landonia_stepdecay50_lr0.01_es100
2,0.73008233,4.1231055,5.0135837,0.6896552,0.6557377,landonia_stepdecay50_lr0.01_es100
3,0.811712,1.4142135,7.266947,0.64102566,0.56179774,landonia_stepdecay50_lr0.01_es100
4,0.6522146,5.3851647,16.064257,0.78571427,0.83898306,landonia_stepdecay50_lr0.01_es100
5,0.65739954,9.235766,0.43978348,0.7948718,0.56268907,landonia_stepdecay50_lr0.01_es100
6,0.7672688,6.0,12.172053,0.70731705,0.5548975,landonia_stepdecay50_lr0.01_es100
7,0.4215321,13.747727,69.38886,0.16494845,0.281652,landonia_stepdecay50_lr0.01_es100
8,0.6593128,9.3701105,50.914436,0.5731707,0.5403649,landonia_stepdecay50_lr0.01_es100
9,0.5450221,10.742375,48.4552,0.3931624,0.5373383,landonia_stepdecay50_lr0.01_es100
10,0.8103188,1.4142135,17.05377,0.7457627,0.80071366,landonia_stepdecay50_lr0.01_es100
11,0.8277778,3.1622777,16.618912,0.7692308,0.83788705,landonia_stepdecay50_lr0.01_es100
12,0.7837471,2.828427,9.134267,0.8020833,0.8105263,landonia_stepdecay50_lr0.01_es100
13,0.6738613,4.582576,45.739277,0.4385965,0.59931505,landonia_stepdecay50_lr0.01_es100
14,0.93111646,1.4142135,3.5825732,0.8333333,0.69343066,landonia_stepdecay50_lr0.01_es100
15,0.7468411,10.268754,47.49816,0.95,0.26082367,landonia_stepdecay50_lr0.01_es100
16,0.72542053,7.8005257,21.597633,0.5185185,0.63213813,landonia_stepdecay50_lr0.01_es100
17,0.5501721,9.486833,60.007412,0.29787233,0.4516129,landonia_stepdecay50_lr0.01_es100
18,0.7356211,2.828427,25.253378,0.6904762,0.7439713,landonia_stepdecay50_lr0.01_es100
19,0.1904762,17.464249,286.17365,0.27659574,0.30588236,landonia_stepdecay50_lr0.01_es100
20,0.72075206,2.828427,23.91171,0.53846157,0.557971,landonia_stepdecay50_lr0.01_es100
21,0.67737615,6.0,8.543358,0.29508197,0.42115116,landonia_stepdecay50_lr0.01_es100
22,0.7226019,7.28011,28.92401,0.5967742,0.6481024,landonia_stepdecay50_lr0.01_es100
23,0.49122807,21.85155,53.333332,0.53846157,0.3320158,landonia_stepdecay50_lr0.01_es100
24,0.8000204,5.0,27.580744,0.15625,0.26825634,landonia_stepdecay50_lr0.01_es100
25,0.78561497,4.5383997,18.354948,0.2195122,0.34713557,landonia_stepdecay50_lr0.01_es100
26,0.7080476,6.956466,27.02227,0.38405797,0.5332707,landonia_stepdecay50_lr0.01_es100
27,0.4674316,7.1414285,58.974358,0.1904762,0.29295775,landonia_stepdecay50_lr0.01_es100
28,0.823865,2.236068,17.136648,0.5882353,0.6411582,landonia_stepdecay50_lr0.01_es100
29,0.617404,10.634839,36.25574,0.19480519,0.2857143,landonia_stepdecay50_lr0.01_es100
30,0.77304363,6.0,13.003915,0.22727273,0.35347778,landonia_stepdecay50_lr0.01_es100
31,0.75945646,1.4142135,39.523743,0.65217394,0.6752412,landonia_stepdecay50_lr0.01_es100
32,0.2503618,20.18655,70.450096,0.23255815,0.30769232,landonia_stepdecay50_lr0.01_es100
33,0.519169,6.4031243,26.302084,0.44791666,0.53442186,landonia_stepdecay50_lr0.01_es100
34,0.6930646,2.4684367,16.974747,0.37777779,0.48678413,landonia_stepdecay50_lr0.01_es100
