,dice,hd95,avd,recall,f1,model_name
0,0.65179896,2.236068,3.6204379,0.78571427,0.7047354,damnii_wd1e-2
1,0.6750449,5.3851647,17.973856,0.6571429,0.52272725,damnii_wd1e-2
2,0.66727483,5.0990195,10.496419,0.7241379,0.6507747,damnii_wd1e-2
3,0.8146287,1.7320508,5.6432385,0.74358976,0.708444,damnii_wd1e-2
4,0.6440887,2.828427,13.654618,0.875,0.8206897,damnii_wd1e-2
5,0.64119923,10.086917,9.878214,0.74358976,0.5321101,damnii_wd1e-2
6,0.7654321,5.91608,9.178387,0.75609756,0.5792039,damnii_wd1e-2
7,0.49882722,8.602325,61.65495,0.2371134,0.37776375,damnii_wd1e-2
8,0.69807696,8.124039,33.940235,0.58536583,0.54272944,damnii_wd1e-2
9,0.6071206,9.066395,35.118435,0.47008547,0.6115965,damnii_wd1e-2
10,0.8193938,1.4142135,13.850885,0.779661,0.8104405,damnii_wd1e-2
11,0.8264008,3.1622777,14.772366,0.7307692,0.7169811,damnii_wd1e-2
12,0.7834092,2.4494898,6.2726803,0.7916667,0.78124,damnii_wd1e-2
13,0.7370409,3.6055512,35.60948,0.49122807,0.625415,damnii_wd1e-2
14,0.93202364,1.4142135,2.1176245,0.8333333,0.513834,damnii_wd1e-2
15,0.70899916,14.085425,62.472404,0.95,0.2267095,damnii_wd1e-2
16,0.75207984,3.7416575,22.189348,0.5925926,0.66945606,damnii_wd1e-2
17,0.58132917,9.219544,56.671608,0.29787233,0.44030285,damnii_wd1e-2
18,0.73138547,2.0,20.777027,0.7619048,0.75263584,damnii_wd1e-2
19,0.23639192,15.684387,213.50482,0.27659574,0.32911393,damnii_wd1e-2
20,0.7305389,3.3682418,15.695892,0.5897436,0.5339524,damnii_wd1e-2
21,0.67997336,6.0,7.390004,0.27868852,0.39123288,damnii_wd1e-2
22,0.7351299,6.78233,21.649708,0.62903225,0.6921029,damnii_wd1e-2
23,0.49129593,24.176432,87.22222,0.6923077,0.36734694,damnii_wd1e-2
24,0.8136906,5.0990195,24.29816,0.18303572,0.3054952,damnii_wd1e-2
25,0.8012201,4.2426405,12.027304,0.25609756,0.3826036,damnii_wd1e-2
26,0.73403305,7.8740077,19.905104,0.41304347,0.55962366,damnii_wd1e-2
27,0.5166948,6.771211,52.377396,0.25,0.37575758,damnii_wd1e-2
28,0.8273784,2.141641,12.502037,0.6,0.6315789,damnii_wd1e-2
29,0.6133461,6.127671,39.816235,0.22077923,0.289267,damnii_wd1e-2
30,0.77965534,6.3085413,9.649773,0.24545455,0.36576355,damnii_wd1e-2
31,0.7627189,1.4142135,37.353813,0.71014494,0.7122093,damnii_wd1e-2
32,0.3902439,13.924318,7.436399,0.30232558,0.3530553,damnii_wd1e-2
33,0.54632396,5.4450045,13.28125,0.53125,0.5945596,damnii_wd1e-2
34,0.68074846,2.0,26.789898,0.37777779,0.47783783,damnii_wd1e-2
