,dice,hd95,avd,recall,f1,model_name
0,0.67765045,2.236068,3.7956204,0.75,0.6,landonia_early_stop60_lr2e-4_stepdecay30
1,0.6429064,7.81025,22.34477,0.6,0.6448598,landonia_early_stop60_lr2e-4_stepdecay30
2,0.71928674,3.584334,11.632502,0.6551724,0.6296603,landonia_early_stop60_lr2e-4_stepdecay30
3,0.779203,1.7320508,17.645056,0.53846157,0.59057075,landonia_early_stop60_lr2e-4_stepdecay30
4,0.62765956,4.2426405,27.42398,0.75,0.75,landonia_early_stop60_lr2e-4_stepdecay30
5,0.63180137,6.0827627,7.882273,0.6666667,0.6363636,landonia_early_stop60_lr2e-4_stepdecay30
6,0.75019455,5.196152,0.797763,0.6097561,0.5774456,landonia_early_stop60_lr2e-4_stepdecay30
7,0.47902784,11.224972,62.03353,0.16494845,0.28176102,landonia_early_stop60_lr2e-4_stepdecay30
8,0.68655586,7.8740077,36.72436,0.5,0.56296295,landonia_early_stop60_lr2e-4_stepdecay30
9,0.52596086,10.862781,47.270855,0.41025642,0.5625646,landonia_early_stop60_lr2e-4_stepdecay30
10,0.8033875,1.4142135,14.65691,0.7627119,0.8129925,landonia_early_stop60_lr2e-4_stepdecay30
11,0.81846154,3.6055512,13.753582,0.6923077,0.72,landonia_early_stop60_lr2e-4_stepdecay30
12,0.72647625,4.1231055,22.488337,0.6979167,0.7475909,landonia_early_stop60_lr2e-4_stepdecay30
13,0.6956522,4.587968,39.051918,0.42105263,0.57318324,landonia_early_stop60_lr2e-4_stepdecay30
14,0.9310074,1.4142135,3.099021,0.8333333,0.63670415,landonia_early_stop60_lr2e-4_stepdecay30
15,0.61934257,12.806249,108.9036,0.85,0.22904192,landonia_early_stop60_lr2e-4_stepdecay30
16,0.74418604,6.292527,18.258665,0.5555556,0.6481481,landonia_early_stop60_lr2e-4_stepdecay30
17,0.5832909,7.007107,54.484802,0.3617021,0.5079856,landonia_early_stop60_lr2e-4_stepdecay30
18,0.6935406,9.433981,26.097973,0.5952381,0.67114097,landonia_early_stop60_lr2e-4_stepdecay30
19,0.25681618,14.866069,165.59485,0.25531915,0.30102623,landonia_early_stop60_lr2e-4_stepdecay30
20,0.7195578,2.828427,11.434703,0.6666667,0.57931036,landonia_early_stop60_lr2e-4_stepdecay30
21,0.668771,6.5574384,2.9901752,0.27868852,0.35789475,landonia_early_stop60_lr2e-4_stepdecay30
22,0.72404534,4.1231055,14.613553,0.67741936,0.7014614,landonia_early_stop60_lr2e-4_stepdecay30
23,0.4477612,23.908722,116.388885,0.6923077,0.35795453,landonia_early_stop60_lr2e-4_stepdecay30
24,0.8077161,5.0990195,24.509373,0.13839285,0.24073838,landonia_early_stop60_lr2e-4_stepdecay30
25,0.77130246,4.8989797,19.037542,0.20731707,0.32215744,landonia_early_stop60_lr2e-4_stepdecay30
26,0.73513234,7.2111025,21.902502,0.38405797,0.53473973,landonia_early_stop60_lr2e-4_stepdecay30
27,0.543683,7.81025,46.70152,0.1904762,0.3057325,landonia_early_stop60_lr2e-4_stepdecay30
28,0.822462,2.0,10.165716,0.6,0.64453125,landonia_early_stop60_lr2e-4_stepdecay30
29,0.6449846,5.477226,23.66003,0.19480519,0.27340513,landonia_early_stop60_lr2e-4_stepdecay30
30,0.7803762,6.164414,10.422177,0.21818182,0.3423138,landonia_early_stop60_lr2e-4_stepdecay30
31,0.7330103,2.0,44.244045,0.6231884,0.63589126,landonia_early_stop60_lr2e-4_stepdecay30
32,0.42975205,14.989989,34.246574,0.30232558,0.3709869,landonia_early_stop60_lr2e-4_stepdecay30
33,0.5192268,5.970628,21.019344,0.5,0.56969696,landonia_early_stop60_lr2e-4_stepdecay30
34,0.6836869,2.828427,17.20906,0.4,0.5048544,landonia_early_stop60_lr2e-4_stepdecay30
