,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,landonia_stepdecay100_lr0.01_es100,0.6710681319236755,0.05032847076654434,6.660198211669922,1.6380228996276855,35.21996307373047,16.06126594543457,0.535895049571991,0.07639952003955841,0.5217863321304321,0.0560244657099247
