,dice,hd95,avd,recall,f1,model_name
0,0.67094755,2.0,13.576642,0.71428573,0.61403507,landonia_early_stop60_lr2e-4
1,0.6752353,3.7416575,22.017973,0.62857145,0.6706428,landonia_early_stop60_lr2e-4
2,0.6992198,5.0990195,16.39911,0.55172414,0.62628144,landonia_early_stop60_lr2e-4
3,0.8051886,1.4142135,9.1745205,0.53846157,0.5675676,landonia_early_stop60_lr2e-4
4,0.5979317,5.477226,16.924843,0.73214287,0.8039216,landonia_early_stop60_lr2e-4
5,0.62814766,8.246211,3.8565629,0.53846157,0.44210526,landonia_early_stop60_lr2e-4
6,0.7321663,6.6332498,13.290566,0.46341464,0.48885077,landonia_early_stop60_lr2e-4
7,0.4161465,16.03122,70.03786,0.13402061,0.23636363,landonia_early_stop60_lr2e-4
8,0.66405857,8.602325,44.178642,0.4512195,0.4711661,landonia_early_stop60_lr2e-4
9,0.49399292,13.505522,54.273945,0.2991453,0.4551517,landonia_early_stop60_lr2e-4
10,0.7875434,1.4142135,19.843037,0.69491524,0.745304,landonia_early_stop60_lr2e-4
11,0.80851066,3.3166249,23.432028,0.65384614,0.7484277,landonia_early_stop60_lr2e-4
12,0.74914485,3.0,21.161224,0.7083333,0.76404494,landonia_early_stop60_lr2e-4
13,0.6435366,5.91608,48.730247,0.36842105,0.52896726,landonia_early_stop60_lr2e-4
14,0.92572224,1.4142135,1.6197804,0.8333333,0.61488676,landonia_early_stop60_lr2e-4
15,0.716262,9.486833,60.63282,0.9,0.3272727,landonia_early_stop60_lr2e-4
16,0.6828378,6.7675047,37.954353,0.44444445,0.583691,landonia_early_stop60_lr2e-4
17,0.48538825,10.397105,66.82728,0.31914893,0.48387095,landonia_early_stop60_lr2e-4
18,0.67951316,10.049875,33.445946,0.52380955,0.66220737,landonia_early_stop60_lr2e-4
19,0.27668846,15.937377,95.17685,0.23404256,0.32352942,landonia_early_stop60_lr2e-4
20,0.69006264,4.358899,28.78602,0.5641026,0.6539278,landonia_early_stop60_lr2e-4
21,0.64900964,6.8625603,14.523707,0.22950819,0.33975732,landonia_early_stop60_lr2e-4
22,0.7125691,5.0990195,19.831133,0.61290324,0.67256635,landonia_early_stop60_lr2e-4
23,0.48514852,20.841196,80.55556,0.6923077,0.49146757,landonia_early_stop60_lr2e-4
24,0.79728174,5.3851647,26.900173,0.14285715,0.24778761,landonia_early_stop60_lr2e-4
25,0.76597995,5.3851647,19.419796,0.19512194,0.30967742,landonia_early_stop60_lr2e-4
26,0.70784783,8.062258,21.351496,0.36956522,0.5252684,landonia_early_stop60_lr2e-4
27,0.4711333,7.6811457,60.29375,0.17857143,0.2908726,landonia_early_stop60_lr2e-4
28,0.814239,2.236068,15.468622,0.5411765,0.62276924,landonia_early_stop60_lr2e-4
29,0.6411027,5.8309517,16.653906,0.16883117,0.23120452,landonia_early_stop60_lr2e-4
30,0.7631749,11.040825,19.902657,0.13636364,0.22770399,landonia_early_stop60_lr2e-4
31,0.7539432,1.4142135,32.267155,0.5072464,0.573628,landonia_early_stop60_lr2e-4
32,0.31513903,16.03122,9.980431,0.20930232,0.29508197,landonia_early_stop60_lr2e-4
33,0.52809954,6.708204,26.5625,0.41666666,0.5276705,landonia_early_stop60_lr2e-4
34,0.69155353,2.236068,7.1335588,0.31111112,0.43979058,landonia_early_stop60_lr2e-4
