,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,dice_factor0.75,0.6779152750968933,0.04923325777053833,6.859964370727539,2.1824464797973633,29.514223098754883,10.42573070526123,0.5417333245277405,0.0767350047826767,0.549340546131134,0.059090349823236465
