,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,eslice_retention0.7,0.6792543530464172,0.04606414586305618,6.65930700302124,1.6447504758834839,30.530269622802734,10.355403900146484,0.5243774056434631,0.0763593539595604,0.5292458534240723,0.05511141195893288
