,dice,hd95,avd,recall,f1,model_name
0,0.66521424,3.0,1.0218978,0.75,0.45059288,early_stop30_lr2e-4
1,0.67317706,2.236068,11.764706,0.71428573,0.5513784,early_stop30_lr2e-4
2,0.7138493,4.472136,5.976784,0.62068963,0.607362,early_stop30_lr2e-4
3,0.7911803,1.4142135,16.157602,0.5897436,0.6207386,early_stop30_lr2e-4
4,0.58420956,5.7357917,39.04188,0.75,0.7855153,early_stop30_lr2e-4
5,0.62925416,6.4031243,13.125846,0.6923077,0.6112412,early_stop30_lr2e-4
6,0.73846525,5.7445626,3.2075007,0.4390244,0.4417178,early_stop30_lr2e-4
7,0.48868072,11.8532505,61.438614,0.17525773,0.2982456,early_stop30_lr2e-4
8,0.65764654,9.219544,44.995102,0.46341464,0.47366306,early_stop30_lr2e-4
9,0.5415567,10.207822,43.872295,0.3931624,0.5552006,early_stop30_lr2e-4
10,0.8085388,1.4142135,7.731467,0.84745765,0.8196721,early_stop30_lr2e-4
11,0.8198758,2.9828427,15.472779,0.7307692,0.7096172,early_stop30_lr2e-4
12,0.76801723,2.828427,17.293934,0.75,0.76547843,early_stop30_lr2e-4
13,0.6618523,3.7416575,43.707676,0.4385965,0.58864266,early_stop30_lr2e-4
14,0.9271826,1.4142135,3.0061219,0.7777778,0.54901963,early_stop30_lr2e-4
15,0.70212173,12.0,63.57616,0.9,0.2987552,early_stop30_lr2e-4
16,0.7362456,3.6055512,21.005917,0.5185185,0.6292135,early_stop30_lr2e-4
17,0.55889267,9.273619,58.08006,0.29787233,0.44508672,early_stop30_lr2e-4
18,0.69698423,3.1622777,23.56419,0.7380952,0.8065041,early_stop30_lr2e-4
19,0.2388535,14.491377,203.85852,0.23404256,0.26410565,early_stop30_lr2e-4
20,0.6996369,2.828427,22.716125,0.61538464,0.6308244,early_stop30_lr2e-4
21,0.67944574,7.28011,15.036309,0.26229507,0.3709579,early_stop30_lr2e-4
22,0.72261804,6.549769,20.718771,0.67741936,0.696639,early_stop30_lr2e-4
23,0.4608379,22.70234,105.0,0.7692308,0.49046323,early_stop30_lr2e-4
24,0.7905653,5.0990195,28.865616,0.16964285,0.28677526,early_stop30_lr2e-4
25,0.7784306,5.0990195,17.590445,0.23170732,0.35487485,early_stop30_lr2e-4
26,0.71236897,7.28011,27.749292,0.32608697,0.4637917,early_stop30_lr2e-4
27,0.49301228,7.071068,52.153347,0.1904762,0.30257186,early_stop30_lr2e-4
28,0.8102841,2.0,16.56615,0.5882353,0.66523606,early_stop30_lr2e-4
29,0.61707014,10.175815,16.653906,0.18181819,0.26130652,early_stop30_lr2e-4
30,0.764699,8.360602,19.320707,0.19090909,0.29182255,early_stop30_lr2e-4
31,0.75271887,1.7320508,37.10018,0.6086956,0.61869687,early_stop30_lr2e-4
32,0.39454094,16.05303,42.270058,0.27906978,0.3899557,early_stop30_lr2e-4
33,0.5210226,6.68197,23.921131,0.45833334,0.544784,early_stop30_lr2e-4
34,0.68547696,3.1622777,13.147617,0.33333334,0.48,early_stop30_lr2e-4
