,dice,hd95,avd,recall,f1,model_name
0,0.66910523,3.0,7.532847,0.75,0.57954544,landonia_stepdecay100_lr0.01_es100
1,0.6783053,6.78233,8.129085,0.74285716,0.5825621,landonia_stepdecay100_lr0.01_es100
2,0.69904786,5.7445626,4.914794,0.6896552,0.5940594,landonia_stepdecay100_lr0.01_es100
3,0.8057207,2.0,2.4525945,0.7948718,0.6138614,landonia_stepdecay100_lr0.01_es100
4,0.64738125,4.2426405,11.589214,0.8214286,0.7914789,landonia_stepdecay100_lr0.01_es100
5,0.65525115,8.062258,7.4424896,0.74358976,0.5979381,landonia_stepdecay100_lr0.01_es100
6,0.7411258,7.3484693,21.498478,0.70731705,0.45806694,landonia_stepdecay100_lr0.01_es100
7,0.48041156,12.922791,63.33153,0.15463917,0.26378086,landonia_stepdecay100_lr0.01_es100
8,0.669484,8.83176,39.565643,0.5365854,0.48618785,landonia_stepdecay100_lr0.01_es100
9,0.5989237,10.29563,37.332645,0.44444445,0.596713,landonia_stepdecay100_lr0.01_es100
10,0.813287,1.4142135,13.861491,0.7966102,0.8132062,landonia_stepdecay100_lr0.01_es100
11,0.83055925,2.7905333,8.723336,0.7307692,0.72534466,landonia_stepdecay100_lr0.01_es100
12,0.78260404,2.4494898,5.2255054,0.78125,0.7951356,landonia_stepdecay100_lr0.01_es100
13,0.7166203,4.1231055,37.697517,0.42105263,0.58147717,landonia_stepdecay100_lr0.01_es100
14,0.92584383,1.4142135,4.378171,0.8333333,0.6360424,landonia_stepdecay100_lr0.01_es100
15,0.70237607,12.0,67.8808,1.0,0.22222222,landonia_stepdecay100_lr0.01_es100
16,0.74500805,4.1231055,15.849535,0.5185185,0.6694796,landonia_stepdecay100_lr0.01_es100
17,0.5933063,9.0,53.817642,0.34042552,0.47981545,landonia_stepdecay100_lr0.01_es100
18,0.72391504,2.828427,17.06081,0.7380952,0.7259953,landonia_stepdecay100_lr0.01_es100
19,0.20727523,15.759117,268.48874,0.27659574,0.28441203,landonia_stepdecay100_lr0.01_es100
20,0.71843326,4.283331,21.551195,0.53846157,0.51153845,landonia_stepdecay100_lr0.01_es100
21,0.6812724,6.3324122,2.7765913,0.32786885,0.43587595,landonia_stepdecay100_lr0.01_es100
22,0.73283726,7.1343923,19.614635,0.62903225,0.6579502,landonia_stepdecay100_lr0.01_es100
23,0.4651163,25.05592,110.55556,0.53846157,0.27559054,landonia_stepdecay100_lr0.01_es100
24,0.8061681,5.196152,24.790989,0.17410715,0.29397535,landonia_stepdecay100_lr0.01_es100
25,0.7927519,4.1231055,10.518771,0.23170732,0.35933807,landonia_stepdecay100_lr0.01_es100
26,0.7258898,7.071068,17.884748,0.41304347,0.5453411,landonia_stepdecay100_lr0.01_es100
27,0.49356002,6.708204,55.041077,0.20238096,0.31425524,landonia_stepdecay100_lr0.01_es100
28,0.8214013,2.236068,14.974192,0.5882353,0.64997333,landonia_stepdecay100_lr0.01_es100
29,0.5944301,8.124039,51.56968,0.20779221,0.28754812,landonia_stepdecay100_lr0.01_es100
30,0.7716501,5.196152,7.565337,0.24545455,0.37565216,landonia_stepdecay100_lr0.01_es100
31,0.733783,2.0,50.669296,0.6666667,0.6972477,landonia_stepdecay100_lr0.01_es100
32,0.24031517,15.569173,98.04305,0.30232558,0.33854166,landonia_stepdecay100_lr0.01_es100
33,0.53555465,6.708204,16.889881,0.46875,0.5292172,landonia_stepdecay100_lr0.01_es100
34,0.6886708,2.236068,33.480865,0.4,0.49315068,landonia_stepdecay100_lr0.01_es100
