,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,stepdecay25_lr0.01_es100,0.6741175651550293,0.04811915010213852,6.679759979248047,1.572031021118164,31.220163345336914,11.163484573364258,0.5238539576530457,0.07060445100069046,0.5453726053237915,0.05600389838218689
