,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,stepdecay100_lr0.01_es100,0.6779692769050598,0.04562986269593239,6.9214348793029785,1.932058572769165,27.742494583129883,9.050027847290039,0.5435468554496765,0.07497132569551468,0.5568370223045349,0.054340969771146774
