,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,early_stop60_lr2e-4_stepdecay30,0.6722546815872192,0.042761705815792084,6.293637752532959,1.765640139579773,29.457700729370117,11.16973876953125,0.5250462889671326,0.07312212139368057,0.5114763975143433,0.05453430861234665
