,dice,hd95,avd,recall,f1,model_name
0,0.6670632,3.0,3.649635,0.71428573,0.61538464,eslice_retention0.7
1,0.6975631,5.987412,12.254902,0.71428573,0.6730769,eslice_retention0.7
2,0.73826694,2.4684367,4.766609,0.7241379,0.66534656,eslice_retention0.7
3,0.80551517,2.0,4.825707,0.74358976,0.68126,eslice_retention0.7
4,0.6340297,3.7416575,20.109007,0.78571427,0.7817259,eslice_retention0.7
5,0.6391102,11.0,3.788904,0.71794873,0.5349008,eslice_retention0.7
6,0.7839489,4.472136,8.643803,0.63414633,0.5376662,eslice_retention0.7
7,0.4743083,10.862781,63.16928,0.19587629,0.32173094,eslice_retention0.7
8,0.69071144,8.5440035,38.822666,0.58536583,0.54298645,eslice_retention0.7
9,0.56580245,10.29563,43.099895,0.37606838,0.51873684,eslice_retention0.7
10,0.8129756,1.4142135,14.6250925,0.779661,0.8177036,eslice_retention0.7
11,0.82790536,3.3166249,14.262974,0.8076923,0.7368421,eslice_retention0.7
12,0.7888235,2.236068,4.4479003,0.8229167,0.8055436,eslice_retention0.7
13,0.7127883,3.6055512,38.487583,0.47368422,0.64285713,eslice_retention0.7
14,0.93097854,1.4142135,4.699745,0.7777778,0.5401929,eslice_retention0.7
15,0.70832753,11.640268,65.52612,0.95,0.28052244,eslice_retention0.7
16,0.7280582,5.0,14.1166525,0.5555556,0.65891474,eslice_retention0.7
17,0.5790692,7.078104,55.85619,0.31914893,0.46449545,eslice_retention0.7
18,0.7152941,5.0990195,20.52365,0.6904762,0.6737918,eslice_retention0.7
19,0.24289405,15.768633,173.31189,0.27659574,0.32098764,eslice_retention0.7
20,0.71549296,4.398532,25.873697,0.53846157,0.5707434,eslice_retention0.7
21,0.69065714,5.8777723,8.885092,0.27868852,0.38180798,eslice_retention0.7
22,0.72715974,9.055386,25.828102,0.5322581,0.6365482,eslice_retention0.7
23,0.5,23.48178,64.44444,0.6923077,0.43598616,eslice_retention0.7
24,0.7999186,4.690416,27.052715,0.15625,0.26862028,eslice_retention0.7
25,0.79232395,4.8989797,16.102388,0.23170732,0.35733175,eslice_retention0.7
26,0.7307843,7.81025,24.068264,0.3768116,0.5254324,eslice_retention0.7
27,0.52592593,7.071068,52.128452,0.16666667,0.26744187,eslice_retention0.7
28,0.81841344,2.236068,16.58245,0.5764706,0.6402904,eslice_retention0.7
29,0.6069527,9.904532,44.486984,0.20779221,0.26622295,eslice_retention0.7
30,0.775279,5.822313,11.332134,0.23636363,0.3678735,eslice_retention0.7
31,0.75902694,1.4142135,39.213753,0.6666667,0.6995516,eslice_retention0.7
32,0.3764706,18.238132,50.29354,0.23255815,0.31746033,eslice_retention0.7
33,0.52129775,6.4031243,31.436012,0.4375,0.5432498,eslice_retention0.7
34,0.690764,2.828427,21.84327,0.37777779,0.43037975,eslice_retention0.7
