,dice,hd95,avd,recall,f1,model_name
0,0.6931882,2.236068,9.167883,0.75,0.5660377,early_stop60_lr2e-4_stepdecay30
1,0.67362016,3.0,12.009804,0.71428573,0.5882353,early_stop60_lr2e-4_stepdecay30
2,0.6947689,5.0,5.4828353,0.6551724,0.5671642,early_stop60_lr2e-4_stepdecay30
3,0.8011066,2.0,7.0966277,0.61538464,0.52287585,early_stop60_lr2e-4_stepdecay30
4,0.65160704,3.3166249,10.786001,0.8035714,0.74451715,early_stop60_lr2e-4_stepdecay30
5,0.6254201,10.440307,21.447903,0.71794873,0.50832075,early_stop60_lr2e-4_stepdecay30
6,0.7349283,6.164414,7.6322064,0.5365854,0.52565,early_stop60_lr2e-4_stepdecay30
7,0.48946765,10.246951,58.788536,0.16494845,0.281591,early_stop60_lr2e-4_stepdecay30
8,0.6527833,9.0,48.17113,0.5121951,0.4990099,early_stop60_lr2e-4_stepdecay30
9,0.5558029,10.207822,38.053555,0.41025642,0.55947894,early_stop60_lr2e-4_stepdecay30
10,0.8082008,1.4142135,10.669212,0.7966102,0.8187262,early_stop60_lr2e-4_stepdecay30
11,0.82577646,2.4494898,8.309456,0.7692308,0.6896552,early_stop60_lr2e-4_stepdecay30
12,0.77368224,2.4494898,9.00985,0.71875,0.7458159,early_stop60_lr2e-4_stepdecay30
13,0.6953057,4.2426405,37.104965,0.49122807,0.61143225,early_stop60_lr2e-4_stepdecay30
14,0.92351776,1.4142135,5.469141,0.8333333,0.6344411,early_stop60_lr2e-4_stepdecay30
15,0.6729659,12.8607435,80.3532,0.95,0.23849373,early_stop60_lr2e-4_stepdecay30
16,0.7107275,4.2426405,28.613693,0.5555556,0.65088755,early_stop60_lr2e-4_stepdecay30
17,0.5748718,8.0,55.44848,0.31914893,0.46569854,early_stop60_lr2e-4_stepdecay30
18,0.70928603,2.0,19.003378,0.7619048,0.7890411,early_stop60_lr2e-4_stepdecay30
19,0.28865978,15.1657505,143.08682,0.27659574,0.30232558,early_stop60_lr2e-4_stepdecay30
20,0.70831376,3.7416575,4.1998773,0.64102566,0.5702281,early_stop60_lr2e-4_stepdecay30
21,0.66388136,6.3245554,4.485263,0.3114754,0.4065983,early_stop60_lr2e-4_stepdecay30
22,0.7178563,5.196152,19.831133,0.66129035,0.7138603,early_stop60_lr2e-4_stepdecay30
23,0.41233766,27.69008,142.22223,0.53846157,0.23648648,early_stop60_lr2e-4_stepdecay30
24,0.7959488,4.582576,26.794567,0.16517857,0.2812466,early_stop60_lr2e-4_stepdecay30
25,0.7704196,3.7416575,17.146757,0.24390244,0.36144578,early_stop60_lr2e-4_stepdecay30
26,0.7083012,6.164414,21.336191,0.35507247,0.5042449,early_stop60_lr2e-4_stepdecay30
27,0.5411578,6.4031243,43.042072,0.23809524,0.3529412,early_stop60_lr2e-4_stepdecay30
28,0.82265395,2.0,8.704157,0.5882353,0.6175772,early_stop60_lr2e-4_stepdecay30
29,0.6326162,5.7445626,33.116386,0.18181819,0.25454545,early_stop60_lr2e-4_stepdecay30
30,0.76978254,6.0827627,11.194583,0.2,0.29239765,early_stop60_lr2e-4_stepdecay30
31,0.7425874,2.0,44.737213,0.6376812,0.5819701,early_stop60_lr2e-4_stepdecay30
32,0.4449108,16.115204,13.502935,0.37209302,0.41486603,early_stop60_lr2e-4_stepdecay30
33,0.55221635,6.4031243,1.9345238,0.48958334,0.5510386,early_stop60_lr2e-4_stepdecay30
34,0.69024277,2.236068,23.06691,0.4,0.4528302,early_stop60_lr2e-4_stepdecay30
