,dice,hd95,avd,recall,f1,model_name
0,0.66139877,2.4494898,26.335766,0.6785714,0.6488493,eslice_retention0.3
1,0.6701981,6.5459337,22.630718,0.6,0.6540284,eslice_retention0.3
2,0.71804196,1.7320508,23.413189,0.5862069,0.62811244,eslice_retention0.3
3,0.77795744,1.7320508,17.440672,0.6666667,0.6666667,eslice_retention0.3
4,0.65484035,5.3851647,30.206541,0.76785713,0.84424084,eslice_retention0.3
5,0.6400858,9.616962,10.791611,0.61538464,0.569863,eslice_retention0.3
6,0.7673678,5.0495095,3.717411,0.5609756,0.59125966,eslice_retention0.3
7,0.41987577,13.152946,69.38886,0.15463917,0.26344675,eslice_retention0.3
8,0.67395765,9.110434,38.896145,0.5609756,0.52873564,eslice_retention0.3
9,0.5606009,10.29563,49.176105,0.41880342,0.57226276,eslice_retention0.3
10,0.8002352,1.4142135,19.652138,0.7627119,0.8093525,eslice_retention0.3
11,0.83100295,3.0,15.568291,0.7307692,0.7558011,eslice_retention0.3
12,0.79189324,2.828427,11.228616,0.7916667,0.7729522,eslice_retention0.3
13,0.69168323,4.582576,43.594807,0.4385965,0.5897772,eslice_retention0.3
14,0.93012756,1.4142135,3.737405,0.8333333,0.5797101,eslice_retention0.3
15,0.7501138,8.83176,42.49448,0.95,0.33043477,eslice_retention0.3
16,0.70855147,5.3851647,30.473373,0.5185185,0.62376237,eslice_retention0.3
17,0.55940723,10.0,59.933285,0.29787233,0.4544813,eslice_retention0.3
18,0.7186738,2.236068,26.77365,0.7619048,0.75932205,eslice_retention0.3
19,0.27010924,15.485404,123.79421,0.27659574,0.31325302,eslice_retention0.3
20,0.7179949,3.6531885,29.981606,0.5641026,0.61519754,eslice_retention0.3
21,0.6792976,5.91608,15.121743,0.32786885,0.45494312,eslice_retention0.3
22,0.72121984,8.240126,29.6168,0.5645161,0.6719173,eslice_retention0.3
23,0.49041373,22.29296,75.27778,0.6923077,0.37894738,eslice_retention0.3
24,0.8010468,4.690416,27.369534,0.19196428,0.3180535,eslice_retention0.3
25,0.79029906,5.0,17.617748,0.19512194,0.30967742,eslice_retention0.3
26,0.7156254,8.5440035,31.078289,0.3768116,0.5174492,eslice_retention0.3
27,0.48202586,7.0,59.422455,0.20238096,0.32064268,eslice_retention0.3
28,0.81471294,2.0,18.310242,0.64705884,0.6970103,eslice_retention0.3
29,0.6442308,6.0,15.007657,0.18181819,0.26666668,eslice_retention0.3
30,0.7766957,6.0,14.210136,0.22727273,0.35452324,eslice_retention0.3
31,0.75951046,1.4142135,33.71847,0.6376812,0.6802085,eslice_retention0.3
32,0.42639595,32.989334,45.792564,0.23255815,0.33519554,eslice_retention0.3
33,0.51096773,7.615773,27.008928,0.42708334,0.52519214,eslice_retention0.3
34,0.6986387,2.828427,8.461338,0.31111112,0.43343654,eslice_retention0.3
