,dice,hd95,avd,recall,f1,model_name
0,0.673249,1.7320508,10.744526,0.8214286,0.64788735,stepdecay100_lr0.01_es100
1,0.6757178,6.9562306,16.462418,0.62857145,0.6623656,stepdecay100_lr0.01_es100
2,0.7357448,3.1622777,3.358854,0.79310346,0.7382402,stepdecay100_lr0.01_es100
3,0.7583998,2.236068,19.200636,0.71794873,0.68661106,stepdecay100_lr0.01_es100
4,0.6537037,4.1231055,14.113597,0.8214286,0.8051342,stepdecay100_lr0.01_es100
5,0.66004115,11.694001,2.571042,0.74358976,0.6043915,stepdecay100_lr0.01_es100
6,0.7761508,5.3851647,3.3226416,0.73170733,0.5940594,stepdecay100_lr0.01_es100
7,0.4628433,9.433981,66.089775,0.22680412,0.3625662,stepdecay100_lr0.01_es100
8,0.711428,7.81025,35.9079,0.58536583,0.53932583,stepdecay100_lr0.01_es100
9,0.58351755,9.949874,36.9207,0.44444445,0.58947366,stepdecay100_lr0.01_es100
10,0.8110205,1.4142135,14.073603,0.7288136,0.76274943,stepdecay100_lr0.01_es100
11,0.8367211,2.4494898,8.914358,0.7692308,0.75085324,stepdecay100_lr0.01_es100
12,0.771481,2.236068,7.9004664,0.8020833,0.7607148,stepdecay100_lr0.01_es100
13,0.71124935,3.6055512,36.70993,0.50877196,0.63592917,stepdecay100_lr0.01_es100
14,0.931382,1.4142135,2.4058502,0.7777778,0.70219433,stepdecay100_lr0.01_es100
15,0.73535824,12.688578,53.164093,0.95,0.2965186,stepdecay100_lr0.01_es100
16,0.7371917,5.3473625,21.80896,0.5925926,0.6873508,stepdecay100_lr0.01_es100
17,0.55488604,9.69536,58.524834,0.34042552,0.48730963,stepdecay100_lr0.01_es100
18,0.7165049,3.216299,26.013514,0.71428573,0.74927956,stepdecay100_lr0.01_es100
19,0.2789821,15.432095,141.15756,0.25531915,0.32,stepdecay100_lr0.01_es100
20,0.70985013,3.3682418,28.203556,0.5897436,0.6571429,stepdecay100_lr0.01_es100
21,0.6921199,6.4807405,7.5608716,0.3442623,0.45405406,stepdecay100_lr0.01_es100
22,0.73069954,7.204135,20.805368,0.67741936,0.7291667,stepdecay100_lr0.01_es100
23,0.47420636,24.166092,80.0,0.6923077,0.46494466,stepdecay100_lr0.01_es100
24,0.79530513,5.0,27.296196,0.20982143,0.34304965,stepdecay100_lr0.01_es100
25,0.7914856,4.8989797,14.648464,0.23170732,0.35933807,stepdecay100_lr0.01_es100
26,0.7352661,6.164414,23.142267,0.4347826,0.5799373,stepdecay100_lr0.01_es100
27,0.48487955,6.708204,54.29425,0.26190478,0.39399192,stepdecay100_lr0.01_es100
28,0.81358135,2.0,15.97392,0.62352943,0.6700783,stepdecay100_lr0.01_es100
29,0.6191744,9.899495,30.015314,0.18181819,0.26666668,stepdecay100_lr0.01_es100
30,0.7683859,6.7749176,13.109724,0.21818182,0.3423138,stepdecay100_lr0.01_es100
31,0.7522474,2.0,35.11343,0.5797101,0.62015504,stepdecay100_lr0.01_es100
32,0.35706696,27.21509,15.851272,0.25581396,0.30414745,stepdecay100_lr0.01_es100
33,0.54615074,7.071068,15.401786,0.45833334,0.5294419,stepdecay100_lr0.01_es100
34,0.68293285,3.3166249,10.205676,0.31111112,0.3919129,stepdecay100_lr0.01_es100
