,dice,hd95,avd,recall,f1,model_name
0,0.6871875,1.7320508,13.138686,0.75,0.6818182,dice_factor1.5
1,0.6425812,6.4031243,20.220589,0.62857145,0.6197183,dice_factor1.5
2,0.73013824,3.1622777,8.816992,0.79310346,0.6858612,dice_factor1.5
3,0.7831517,1.4142135,14.533894,0.71794873,0.61538464,dice_factor1.5
4,0.652153,3.6055512,20.797476,0.83928573,0.83084923,dice_factor1.5
5,0.6467828,11.18034,1.894452,0.7692308,0.546875,dice_factor1.5
6,0.78144187,4.472136,2.2616992,0.75609756,0.5677656,dice_factor1.5
7,0.4840614,12.0415945,62.574364,0.20618556,0.33744323,dice_factor1.5
8,0.68126965,8.774964,41.53331,0.58536583,0.49484536,dice_factor1.5
9,0.5623393,7.071068,39.75283,0.52136755,0.6512938,dice_factor1.5
10,0.81305975,1.4142135,12.896383,0.8135593,0.76936775,dice_factor1.5
11,0.8210671,2.828427,14.422158,0.7307692,0.6625981,dice_factor1.5
12,0.7464082,2.4494898,18.144115,0.8229167,0.7986115,dice_factor1.5
13,0.7055927,3.6055512,39.55982,0.49122807,0.6285245,dice_factor1.5
14,0.9282181,1.4142135,3.9803722,0.7777778,0.5630027,dice_factor1.5
15,0.7500741,9.0,48.197205,0.95,0.27521986,dice_factor1.5
16,0.75375235,6.0,19.78022,0.6666667,0.7058824,dice_factor1.5
17,0.5624186,9.433981,57.783543,0.31914893,0.46650717,dice_factor1.5
18,0.71325517,1.5254565,12.668919,0.7619048,0.7218045,dice_factor1.5
19,0.25948808,15.937377,164.30869,0.29787233,0.31794095,dice_factor1.5
20,0.70431286,3.7416575,32.250153,0.5897436,0.59215915,dice_factor1.5
21,0.69442517,4.6418877,15.335327,0.3114754,0.4013442,dice_factor1.5
22,0.7107669,6.78233,29.486902,0.66129035,0.692048,dice_factor1.5
23,0.4113924,23.48178,63.333332,0.6923077,0.45,dice_factor1.5
24,0.78879493,4.472136,29.619526,0.19196428,0.31603816,dice_factor1.5
25,0.7928856,4.1231055,18.47099,0.23170732,0.36220914,dice_factor1.5
26,0.74242026,5.477226,25.836075,0.42753622,0.5606081,dice_factor1.5
27,0.49577367,6.78233,55.688324,0.25,0.37563452,dice_factor1.5
28,0.8051901,2.236068,20.358599,0.63529414,0.6632948,dice_factor1.5
29,0.63630116,5.0990195,22.741194,0.18181819,0.26168224,dice_factor1.5
30,0.76479393,5.3851647,16.188763,0.27272728,0.39935064,dice_factor1.5
31,0.76697314,1.4142135,31.407637,0.6086956,0.65939116,dice_factor1.5
32,0.35881755,27.031462,8.023483,0.37209302,0.43282238,dice_factor1.5
33,0.53680205,6.68197,24.107143,0.48958334,0.54495853,dice_factor1.5
34,0.6882727,2.4494898,16.89664,0.42222223,0.50610435,dice_factor1.5
