,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,damnii_wd1e-5,0.6801863312721252,0.048005592077970505,6.382493019104004,1.6695469617843628,29.983304977416992,12.560185432434082,0.5452339053153992,0.07585269212722778,0.5360292196273804,0.054804444313049316
