,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf
0,dice_factor1.5,0.6743532419204712,0.04673809930682182,6.379024982452393,1.9220788478851318,29.343135833740234,9.532224655151367,0.5582131147384644,0.07393606752157211,0.5473988056182861,0.05152523145079613
