,dice,hd95,avd,recall,f1,model_name
0,0.67169577,2.0,14.218978,0.75,0.6666667,stepdecay25_lr0.01_es100
1,0.67900676,7.6811457,19.035948,0.71428573,0.7395498,stepdecay25_lr0.01_es100
2,0.7394232,2.6579053,5.606323,0.6551724,0.6652661,stepdecay25_lr0.01_es100
3,0.7819139,1.4142135,16.679914,0.6923077,0.7048951,stepdecay25_lr0.01_es100
4,0.6302642,4.6796317,20.854849,0.8035714,0.7735886,stepdecay25_lr0.01_es100
5,0.64611167,8.062258,2.503383,0.71794873,0.5639039,stepdecay25_lr0.01_es100
6,0.7874505,4.472136,1.3241221,0.68292683,0.53518677,stepdecay25_lr0.01_es100
7,0.46345383,11.83216,65.33261,0.17525773,0.29386345,stepdecay25_lr0.01_es100
8,0.71623224,7.8740077,33.687134,0.58536583,0.43289125,stepdecay25_lr0.01_es100
9,0.5665236,10.630146,44.026775,0.3931624,0.53328,stepdecay25_lr0.01_es100
10,0.8070946,1.4142135,16.428041,0.7966102,0.8359198,stepdecay25_lr0.01_es100
11,0.82526463,3.5914063,16.5234,0.7307692,0.7941484,stepdecay25_lr0.01_es100
12,0.7869395,2.4494898,12.016589,0.7708333,0.7808882,stepdecay25_lr0.01_es100
13,0.7007092,6.488366,40.857788,0.45614034,0.6021666,stepdecay25_lr0.01_es100
14,0.93095535,1.4142135,2.7298064,0.7222222,0.59090906,stepdecay25_lr0.01_es100
15,0.7393531,9.0,51.398087,0.9,0.288,stepdecay25_lr0.01_es100
16,0.7461612,4.857267,23.8377,0.5185185,0.609475,stepdecay25_lr0.01_es100
17,0.5726206,10.0,57.857674,0.29787233,0.44567475,stepdecay25_lr0.01_es100
18,0.72744274,4.472136,19.341217,0.7380952,0.77076083,stepdecay25_lr0.01_es100
19,0.2406504,15.798726,195.4984,0.27659574,0.29856458,stepdecay25_lr0.01_es100
20,0.72163844,3.1622777,27.866339,0.61538464,0.661157,stepdecay25_lr0.01_es100
21,0.6906115,5.656854,12.088851,0.32786885,0.4494382,stepdecay25_lr0.01_es100
22,0.7281846,8.062258,27.321932,0.5322581,0.628073,stepdecay25_lr0.01_es100
23,0.47830474,24.210533,75.27778,0.53846157,0.34146342,stepdecay25_lr0.01_es100
24,0.7956604,5.8309517,28.02957,0.18303572,0.30736637,stepdecay25_lr0.01_es100
25,0.79742837,4.690416,16.32082,0.23170732,0.35594663,stepdecay25_lr0.01_es100
26,0.71401733,7.6811457,28.897223,0.38405797,0.5297103,stepdecay25_lr0.01_es100
27,0.4866001,7.8740077,57.879013,0.23809524,0.3775883,stepdecay25_lr0.01_es100
28,0.7739956,3.3166249,26.498234,0.6,0.6831683,stepdecay25_lr0.01_es100
29,0.62144274,9.29494,31.393568,0.22077923,0.3090909,stepdecay25_lr0.01_es100
30,0.77774644,6.78233,12.284414,0.22727273,0.33557048,stepdecay25_lr0.01_es100
31,0.74164397,1.7320508,27.645485,0.65217394,0.6976744,stepdecay25_lr0.01_es100
32,0.30755064,14.577167,12.524462,0.3255814,0.42211056,stepdecay25_lr0.01_es100
33,0.5172265,7.6811457,27.232143,0.45833334,0.5646817,stepdecay25_lr0.01_es100
34,0.68279505,2.4494898,21.687061,0.42222223,0.49940264,stepdecay25_lr0.01_es100
