,voxelwise_precision,voxelwise_recall,V2dice,V2avd,voxelwise_fpr,best_recall,best_precision,V2GED^2,UEOrecall_0.00,UEOprecision_0.00,UEOrecall_0.01,UEOprecision_0.01,UEOrecall_0.02,UEOprecision_0.02,UEOrecall_0.03,UEOprecision_0.03,UEOrecall_0.04,UEOprecision_0.04,UEOrecall_0.05,UEOprecision_0.05,UEOrecall_0.06,UEOprecision_0.06,UEOrecall_0.07,UEOprecision_0.07,UEOrecall_0.08,UEOprecision_0.08,UEOrecall_0.09,UEOprecision_0.09,UEOrecall_0.10,UEOprecision_0.10,UEOrecall_0.11,UEOprecision_0.11,UEOrecall_0.12,UEOprecision_0.12,UEOrecall_0.13,UEOprecision_0.13,UEOrecall_0.14,UEOprecision_0.14,UEOrecall_0.15,UEOprecision_0.15,UEOrecall_0.16,UEOprecision_0.16,UEOrecall_0.17,UEOprecision_0.17,UEOrecall_0.18,UEOprecision_0.18,UEOrecall_0.19,UEOprecision_0.19,UEOrecall_0.20,UEOprecision_0.20,UEOrecall_0.21,UEOprecision_0.21,UEOrecall_0.22,UEOprecision_0.22,UEOrecall_0.23,UEOprecision_0.23,UEOrecall_0.24,UEOprecision_0.24,UEOrecall_0.25,UEOprecision_0.25,UEOrecall_0.26,UEOprecision_0.26,UEOrecall_0.27,UEOprecision_0.27,UEOrecall_0.28,UEOprecision_0.28,UEOrecall_0.29,UEOprecision_0.29,UEOrecall_0.30,UEOprecision_0.30,UEOrecall_0.31,UEOprecision_0.31,UEOrecall_0.32,UEOprecision_0.32,UEOrecall_0.33,UEOprecision_0.33,UEOrecall_0.34,UEOprecision_0.34,UEOrecall_0.35,UEOprecision_0.35,UEOrecall_0.36,UEOprecision_0.36,UEOrecall_0.37,UEOprecision_0.37,UEOrecall_0.38,UEOprecision_0.38,UEOrecall_0.39,UEOprecision_0.39,UEOrecall_0.40,UEOprecision_0.40,UEOrecall_0.41,UEOprecision_0.41,UEOrecall_0.42,UEOprecision_0.42,UEOrecall_0.43,UEOprecision_0.43,UEOrecall_0.44,UEOprecision_0.44,UEOrecall_0.45,UEOprecision_0.45,UEOrecall_0.46,UEOprecision_0.46,UEOrecall_0.47,UEOprecision_0.47,UEOrecall_0.48,UEOprecision_0.48,UEOrecall_0.49,UEOprecision_0.49,UEOrecall_0.50,UEOprecision_0.50,UEOrecall_0.51,UEOprecision_0.51,UEOrecall_0.52,UEOprecision_0.52,UEOrecall_0.53,UEOprecision_0.53,UEOrecall_0.54,UEOprecision_0.54,UEOrecall_0.55,UEOprecision_0.55,UEOrecall_0.56,UEOprecision_0.56,UEOrecall_0.57,UEOprecision_0.57,UEOrecall_0.58,UEOprecision_0.58,UEOrecall_0.59,UEOprecision_0.59,UEOrecall_0.60,UEOprecision_0.60,UEOrecall_0.61,UEOprecision_0.61,UEOrecall_0.62,UEOprecision_0.62,UEOrecall_0.63,UEOprecision_0.63,UEOrecall_0.64,UEOprecision_0.64,UEOrecall_0.65,UEOprecision_0.65,UEOrecall_0.66,UEOprecision_0.66,UEOrecall_0.67,UEOprecision_0.67,UEOrecall_0.68,UEOprecision_0.68,UEOrecall_0.69,UEOprecision_0.69,voxelwise_trecall_0.00,voxelwise_tprecision_0.00,voxelwise_trecall_0.01,voxelwise_tprecision_0.01,voxelwise_trecall_0.02,voxelwise_tprecision_0.02,voxelwise_trecall_0.03,voxelwise_tprecision_0.03,voxelwise_trecall_0.04,voxelwise_tprecision_0.04,voxelwise_trecall_0.05,voxelwise_tprecision_0.05,voxelwise_trecall_0.06,voxelwise_tprecision_0.06,voxelwise_trecall_0.07,voxelwise_tprecision_0.07,voxelwise_trecall_0.08,voxelwise_tprecision_0.08,voxelwise_trecall_0.09,voxelwise_tprecision_0.09,voxelwise_trecall_0.10,voxelwise_tprecision_0.10,voxelwise_trecall_0.11,voxelwise_tprecision_0.11,voxelwise_trecall_0.12,voxelwise_tprecision_0.12,voxelwise_trecall_0.13,voxelwise_tprecision_0.13,voxelwise_trecall_0.14,voxelwise_tprecision_0.14,voxelwise_trecall_0.15,voxelwise_tprecision_0.15,voxelwise_trecall_0.16,voxelwise_tprecision_0.16,voxelwise_trecall_0.17,voxelwise_tprecision_0.17,voxelwise_trecall_0.18,voxelwise_tprecision_0.18,voxelwise_trecall_0.19,voxelwise_tprecision_0.19,voxelwise_trecall_0.20,voxelwise_tprecision_0.20,voxelwise_trecall_0.21,voxelwise_tprecision_0.21,voxelwise_trecall_0.22,voxelwise_tprecision_0.22,voxelwise_trecall_0.23,voxelwise_tprecision_0.23,voxelwise_trecall_0.24,voxelwise_tprecision_0.24,voxelwise_trecall_0.25,voxelwise_tprecision_0.25,voxelwise_trecall_0.26,voxelwise_tprecision_0.26,voxelwise_trecall_0.27,voxelwise_tprecision_0.27,voxelwise_trecall_0.28,voxelwise_tprecision_0.28,voxelwise_trecall_0.29,voxelwise_tprecision_0.29,voxelwise_trecall_0.30,voxelwise_tprecision_0.30,voxelwise_trecall_0.31,voxelwise_tprecision_0.31,voxelwise_trecall_0.32,voxelwise_tprecision_0.32,voxelwise_trecall_0.33,voxelwise_tprecision_0.33,voxelwise_trecall_0.34,voxelwise_tprecision_0.34,voxelwise_trecall_0.35,voxelwise_tprecision_0.35,voxelwise_trecall_0.36,voxelwise_tprecision_0.36,voxelwise_trecall_0.37,voxelwise_tprecision_0.37,voxelwise_trecall_0.38,voxelwise_tprecision_0.38,voxelwise_trecall_0.39,voxelwise_tprecision_0.39,voxelwise_trecall_0.40,voxelwise_tprecision_0.40,voxelwise_trecall_0.41,voxelwise_tprecision_0.41,voxelwise_trecall_0.42,voxelwise_tprecision_0.42,voxelwise_trecall_0.43,voxelwise_tprecision_0.43,voxelwise_trecall_0.44,voxelwise_tprecision_0.44,voxelwise_trecall_0.45,voxelwise_tprecision_0.45,voxelwise_trecall_0.46,voxelwise_tprecision_0.46,voxelwise_trecall_0.47,voxelwise_tprecision_0.47,voxelwise_trecall_0.48,voxelwise_tprecision_0.48,voxelwise_trecall_0.49,voxelwise_tprecision_0.49,voxelwise_trecall_0.50,voxelwise_tprecision_0.50,voxelwise_trecall_0.51,voxelwise_tprecision_0.51,voxelwise_trecall_0.52,voxelwise_tprecision_0.52,voxelwise_trecall_0.53,voxelwise_tprecision_0.53,voxelwise_trecall_0.54,voxelwise_tprecision_0.54,voxelwise_trecall_0.55,voxelwise_tprecision_0.55,voxelwise_trecall_0.56,voxelwise_tprecision_0.56,voxelwise_trecall_0.57,voxelwise_tprecision_0.57,voxelwise_trecall_0.58,voxelwise_tprecision_0.58,voxelwise_trecall_0.59,voxelwise_tprecision_0.59,voxelwise_trecall_0.60,voxelwise_tprecision_0.60,voxelwise_trecall_0.61,voxelwise_tprecision_0.61,voxelwise_trecall_0.62,voxelwise_tprecision_0.62,voxelwise_trecall_0.63,voxelwise_tprecision_0.63,voxelwise_trecall_0.64,voxelwise_tprecision_0.64,voxelwise_trecall_0.65,voxelwise_tprecision_0.65,voxelwise_trecall_0.66,voxelwise_tprecision_0.66,voxelwise_trecall_0.67,voxelwise_tprecision_0.67,voxelwise_trecall_0.68,voxelwise_tprecision_0.68,voxelwise_trecall_0.69,voxelwise_tprecision_0.69,voxelwise_trecall_0.70,voxelwise_tprecision_0.70,voxelwise_trecall_0.71,voxelwise_tprecision_0.71,voxelwise_trecall_0.72,voxelwise_tprecision_0.72,voxelwise_trecall_0.73,voxelwise_tprecision_0.73,voxelwise_trecall_0.74,voxelwise_tprecision_0.74,voxelwise_trecall_0.75,voxelwise_tprecision_0.75,voxelwise_trecall_0.76,voxelwise_tprecision_0.76,voxelwise_trecall_0.77,voxelwise_tprecision_0.77,voxelwise_trecall_0.78,voxelwise_tprecision_0.78,voxelwise_trecall_0.79,voxelwise_tprecision_0.79,voxelwise_trecall_0.80,voxelwise_tprecision_0.80,voxelwise_trecall_0.81,voxelwise_tprecision_0.81,voxelwise_trecall_0.82,voxelwise_tprecision_0.82,voxelwise_trecall_0.83,voxelwise_tprecision_0.83,voxelwise_trecall_0.84,voxelwise_tprecision_0.84,voxelwise_trecall_0.85,voxelwise_tprecision_0.85,voxelwise_trecall_0.86,voxelwise_tprecision_0.86,voxelwise_trecall_0.87,voxelwise_tprecision_0.87,voxelwise_trecall_0.88,voxelwise_tprecision_0.88,voxelwise_trecall_0.89,voxelwise_tprecision_0.89,voxelwise_trecall_0.90,voxelwise_tprecision_0.90,voxelwise_trecall_0.91,voxelwise_tprecision_0.91,voxelwise_trecall_0.92,voxelwise_tprecision_0.92,voxelwise_trecall_0.93,voxelwise_tprecision_0.93,voxelwise_trecall_0.94,voxelwise_tprecision_0.94,voxelwise_trecall_0.95,voxelwise_tprecision_0.95,voxelwise_trecall_0.96,voxelwise_tprecision_0.96,voxelwise_trecall_0.97,voxelwise_tprecision_0.97,voxelwise_trecall_0.98,voxelwise_tprecision_0.98,voxelwise_trecall_0.99,voxelwise_tprecision_0.99,model_name
0,0.7728102,0.81614953,0.7938888,5.608017,0.0007258921,0.7969052,0.23125844,0.63937724,1.0,0.0012782506,1.0,0.048746426,0.998181,0.06614235,0.998181,0.07933639,0.99499774,0.09049549,0.9931787,0.1007566,0.99181443,0.1098132,0.989086,0.118748635,0.98726696,0.12712261,0.98453844,0.13496664,0.9827194,0.14254618,0.9813552,0.15012173,0.9772624,0.15713659,0.97271484,0.1637324,0.96725786,0.17043269,0.9627103,0.17666695,0.95634377,0.18250455,0.9531605,0.1890332,0.94815826,0.19570115,0.9427012,0.20130122,0.9372442,0.20696928,0.9308777,0.2119706,0.92814916,0.21779959,0.9213279,0.22302951,0.91678035,0.22875299,0.9122328,0.23393586,0.90723056,0.23892215,0.8994998,0.24459009,0.8908595,0.24869874,0.8831287,0.25362414,0.8744884,0.25947917,0.86766714,0.2644124,0.85902685,0.26862913,0.84902227,0.27351305,0.8417463,0.27922764,0.8344702,0.28440794,0.8249204,0.2888535,0.8135516,0.29208162,0.8021828,0.29797298,0.7953615,0.30354044,0.78899497,0.30948985,0.7758072,0.31429625,0.7689859,0.31972018,0.76080036,0.32593027,0.7457935,0.32885504,0.73351526,0.3340236,0.72214645,0.3396065,0.71077764,0.34434897,0.7025921,0.3507378,0.69349706,0.35639167,0.68167347,0.36137897,0.6662119,0.36570144,0.6489313,0.3705531,0.6380173,0.3777598,0.6243747,0.38459384,0.60209185,0.38634375,0.58435655,0.39200732,0.56480217,0.39693192,0.5484311,0.40469798,0.5275125,0.41384232,0.5075034,0.42385113,0.4865848,0.43337384,0.46521145,0.44132873,0.43929058,0.45119104,0.41018644,0.4663909,0.37517053,0.47577855,0.3278763,0.4809873,0.27921784,0.5,0.22601183,0.5326902,0.12005457,0.5879733,1.0,0.0030162993,0.99691653,0.2498551,0.99306226,0.31867656,0.9895934,0.36584496,0.98516095,0.40090972,0.9809212,0.42960837,0.9774523,0.4533834,0.97301984,0.47270855,0.96955097,0.4898734,0.96434766,0.50438464,0.9597225,0.51891214,0.9549046,0.53085494,0.95182115,0.5432248,0.9475814,0.5547157,0.9452688,0.5660704,0.94141454,0.5764692,0.9396801,0.5861986,0.9360185,0.5952935,0.9323569,0.6032419,0.9290807,0.610717,0.9258046,0.6189924,0.92291385,0.62568593,0.9192523,0.632626,0.91501254,0.6396336,0.9111582,0.6453726,0.90768933,0.65199333,0.9034496,0.6564907,0.89920986,0.66250175,0.895741,0.6683923,0.8934284,0.67462164,0.8895741,0.6807256,0.8843708,0.6866677,0.88109463,0.69241256,0.87762576,0.69750345,0.8758913,0.70279884,0.873386,0.70901126,0.87030256,0.7137664,0.8660628,0.7180061,0.8631721,0.7245228,0.8595105,0.72983146,0.8539218,0.7325178,0.8506456,0.73738724,0.84679127,0.74197906,0.84100986,0.7454732,0.83869725,0.7496985,0.83349395,0.7524356,0.8294469,0.7566807,0.82617074,0.7599716,0.8230873,0.7629511,0.8196184,0.76796675,0.81614953,0.7728102,0.81364423,0.7763884,0.80998266,0.7791991,0.80516475,0.7832771,0.8016959,0.7863894,0.79726344,0.7895038,0.7937946,0.79348874,0.7907111,0.80027306,0.78704953,0.80409527,0.78088266,0.8066892,0.7725959,0.81006265,0.7695124,0.8145655,0.7641164,0.8180318,0.75814223,0.8223244,0.7542879,0.82608694,0.7502409,0.8290034,0.7452303,0.83071965,0.7402197,0.83481854,0.7334747,0.83925027,0.7280786,0.8440572,0.7219117,0.848279,0.7151667,0.8527114,0.71054155,0.85824025,0.7041819,0.8624026,0.6989786,0.86708105,0.69242626,0.8729349,0.685874,0.8772492,0.6804779,0.8820884,0.6712276,0.88401014,0.6623627,0.8865102,0.6525342,0.89034975,0.64559644,0.896441,0.63673156,0.9022392,0.6288302,0.90840757,0.6186163,0.9111553,0.6074388,0.9149492,0.5974176,0.91824645,0.58508384,0.9222357,0.57390636,0.9271482,0.5571401,0.93559873,0.539603,0.9411765,0.5182116,0.94383997,0.49778378,0.95278496,0.4715745,0.9592317,0.4426672,0.9635067,0.40701485,0.9723757,0.3665446,0.9773895,0.3162459,0.98617786,0.24744652,0.99612105,0.13721333,0.9971989,punet_cv0
1,0.7312201,0.84495735,0.7839851,15.55444,0.00072130485,0.80523694,1.2042147,0.63704884,1.0,0.0010788691,0.98383623,0.048231598,0.97952586,0.06659341,0.97252154,0.07940698,0.9676724,0.09032842,0.95689654,0.09862831,0.9552802,0.108004384,0.9520474,0.11590686,0.9466595,0.123332866,0.9434267,0.13016652,0.94127154,0.13654839,0.93696123,0.1423077,0.93480605,0.14865907,0.93372846,0.15484275,0.9299569,0.16073757,0.92618537,0.16581461,0.9229526,0.17083873,0.92025864,0.17611879,0.9159483,0.18121736,0.91002154,0.18550247,0.9073276,0.19054085,0.90247846,0.19565472,0.8997845,0.20074528,0.89547414,0.20531192,0.89224136,0.21020563,0.88900864,0.21594033,0.88631463,0.22208722,0.8820043,0.22685699,0.87984914,0.23298617,0.87661636,0.23821376,0.8669181,0.2417731,0.86206895,0.24783148,0.85883623,0.25257486,0.8518319,0.2564061,0.8469828,0.26165113,0.83997846,0.26576883,0.8335129,0.2713559,0.82866377,0.27691755,0.82435346,0.2824963,0.81519395,0.28601134,0.80872846,0.2912301,0.80118537,0.29686564,0.7904095,0.30135578,0.77963364,0.305855,0.76993537,0.3114647,0.7596983,0.3164983,0.7478448,0.32159406,0.7429957,0.328568,0.73599136,0.33620477,0.72252154,0.34244126,0.7101293,0.34849286,0.70150864,0.3559322,0.69019395,0.36433446,0.6799569,0.37260112,0.66810346,0.382362,0.65247846,0.3888889,0.63793105,0.3986532,0.62338364,0.40682137,0.60452586,0.4111396,0.5845905,0.4197292,0.5603448,0.42780748,0.53394395,0.435413,0.5123922,0.44943288,0.4849138,0.4596527,0.46120688,0.47555557,0.4202586,0.49335864,0.37931034,0.512,0.33459052,0.552,0.2817888,0.6270983,0.17025863,0.75059384,1.0,0.002317011,0.979428,0.22621393,0.9726543,0.28161547,0.96864027,0.31777778,0.96312094,0.34433582,0.9578525,0.36525398,0.9538384,0.38396284,0.95007527,0.40095288,0.9475665,0.4164278,0.9448068,0.43153432,0.9415454,0.44408944,0.93878573,0.4557301,0.9367787,0.46657503,0.93552434,0.47783187,0.9330155,0.48608026,0.930005,0.4956545,0.9262419,0.50457835,0.92398393,0.51352483,0.9224787,0.522821,0.9199699,0.5309107,0.9174611,0.5400975,0.9154541,0.5480625,0.9134471,0.55613256,0.91194177,0.5635659,0.90993476,0.5719918,0.90692425,0.5791413,0.9051681,0.5861901,0.9029102,0.59507275,0.9006523,0.5997327,0.89889616,0.60513425,0.8966382,0.6114628,0.8928751,0.6175603,0.8891119,0.6226283,0.8855996,0.6282257,0.88359255,0.6339093,0.88158554,0.63983977,0.87932765,0.6471566,0.87656796,0.65186566,0.8740592,0.6581035,0.87054694,0.6636068,0.8690416,0.67014897,0.86653286,0.67685676,0.86452585,0.6827819,0.86201704,0.6884392,0.8602609,0.69567865,0.85750127,0.7032922,0.8544907,0.70884496,0.8524837,0.7152178,0.85097843,0.7215486,0.8494732,0.72629774,0.84495735,0.7312201,0.84269947,0.735816,0.83918715,0.74168515,0.83692926,0.7478144,0.8346714,0.7535674,0.8329152,0.7616426,0.8294029,0.76687545,0.8246362,0.77159625,0.82237834,0.7780679,0.8191169,0.78297365,0.8158555,0.78798157,0.8133467,0.79363525,0.80757654,0.79757184,0.80356246,0.80195296,0.79954845,0.8084729,0.79453087,0.8114271,0.78976417,0.8170257,0.786001,0.8225256,0.7817361,0.82630605,0.7764676,0.83288485,0.7706974,0.8395737,0.765429,0.84632456,0.76016057,0.8525605,0.75439036,0.8576726,0.7481184,0.86309695,0.7431009,0.8711765,0.73657805,0.8777279,0.7272955,0.8830338,0.7197692,0.88988835,0.71199197,0.8958333,0.7029604,0.90212494,0.69242346,0.90789473,0.6798796,0.9133805,0.66884094,0.9189935,0.66081285,0.92648613,0.6487707,0.93021584,0.63447064,0.9356271,0.6224285,0.94084185,0.6071249,0.9460516,0.5933266,0.95555556,0.5777722,0.9623903,0.55444056,0.9701493,0.5353738,0.97665906,0.5150527,0.9837087,0.487707,0.9898167,0.45358756,0.9950468,0.40642247,0.9981516,0.35298544,1.0,0.28123432,1.0,0.16256899,1.0,punet_cv0
2,0.65449625,0.5873786,0.61912376,10.254855,0.00029732258,0.6228933,10.800971,1.0285866,1.0,0.0006923131,0.8958858,0.054134957,0.84382874,0.07383734,0.8161209,0.08764653,0.8026868,0.10033585,0.78757346,0.11091404,0.77581865,0.11968912,0.7649034,0.12825567,0.75650716,0.1362056,0.74811083,0.14304061,0.7422334,0.15023793,0.7329975,0.15692972,0.72376156,0.16242698,0.7178841,0.16890557,0.7094878,0.17491202,0.6994123,0.17983593,0.6918556,0.18566921,0.68261963,0.19030899,0.67422336,0.19571045,0.6683459,0.201417,0.6616289,0.20628272,0.6523929,0.21045505,0.6507137,0.21503885,0.643157,0.21967307,0.6389589,0.22655553,0.6314022,0.23202716,0.6213266,0.23710349,0.6104114,0.24209124,0.60453403,0.24708305,0.59445846,0.25061947,0.5869018,0.2539971,0.5793451,0.259009,0.57178843,0.26232666,0.565911,0.2675665,0.56003356,0.27169043,0.5558354,0.27756813,0.5491184,0.28056628,0.5465995,0.28627968,0.5424013,0.29072908,0.5356843,0.29715884,0.52896726,0.30215827,0.5188917,0.3057892,0.5088161,0.3094995,0.49958017,0.3154825,0.4869857,0.31938326,0.4836272,0.3272727,0.47691017,0.3325527,0.46851385,0.3377724,0.46263644,0.34567127,0.46011755,0.35286543,0.44920236,0.35833892,0.44080603,0.36407766,0.4315701,0.3689878,0.42065492,0.3730454,0.4072208,0.37509668,0.3979849,0.38225806,0.39042822,0.39340103,0.38287154,0.40353984,0.36691856,0.40764925,0.35852224,0.41862744,0.34760705,0.43035343,0.33837113,0.442371,0.3274559,0.46044865,0.3073048,0.4728682,0.28799328,0.49210903,0.27623844,0.52305245,0.25104955,0.5496324,0.20990764,0.5656109,0.17128463,0.6181818,0.092359364,0.7006369,1.0,0.0009579613,0.839199,0.17330827,0.8137136,0.22081344,0.79611653,0.2536246,0.7791262,0.27864584,0.77245146,0.30194497,0.7627427,0.3195221,0.7578884,0.34023428,0.7463592,0.3576621,0.7378641,0.37084478,0.73058254,0.3827082,0.72694176,0.39485827,0.7196602,0.40588638,0.7160194,0.41578576,0.7081311,0.4254466,0.7026699,0.43501127,0.6966019,0.44582525,0.690534,0.45320588,0.684466,0.46267432,0.68325245,0.47172183,0.6826456,0.4811805,0.67900485,0.4892873,0.6723301,0.49619347,0.6699029,0.5038795,0.66504854,0.5102421,0.66140777,0.51463646,0.6571602,0.5211742,0.6529126,0.5264188,0.6498786,0.53283584,0.64805824,0.53884965,0.64623785,0.5455943,0.6438107,0.5514553,0.64138347,0.55719554,0.63834953,0.5625668,0.63652915,0.56918067,0.63167477,0.5748205,0.63046116,0.5791527,0.6262136,0.58536583,0.6243932,0.5917194,0.61953884,0.5953353,0.61953884,0.604142,0.61468446,0.6098736,0.6092233,0.61406726,0.6049757,0.61771995,0.6031553,0.62358844,0.60072815,0.62737644,0.59890777,0.63269234,0.5958738,0.63766235,0.5940534,0.6428102,0.5904126,0.64737195,0.5873786,0.65449625,0.5861651,0.6607387,0.5813107,0.6662031,0.57584953,0.6725727,0.5734223,0.675,0.56917477,0.68119097,0.565534,0.68328446,0.5618932,0.69104475,0.56007284,0.6955539,0.55825245,0.7017544,0.55400485,0.708301,0.54915047,0.7109191,0.5467233,0.7173567,0.54308254,0.72235674,0.54004854,0.7277187,0.53640777,0.73300165,0.5321602,0.7400844,0.52609223,0.7487047,0.52305824,0.75547767,0.5175971,0.76228774,0.51152915,0.7663636,0.50667477,0.77100646,0.50242716,0.7752809,0.49635923,0.7797903,0.48786408,0.78669274,0.47876215,0.78742516,0.4678398,0.79239464,0.45873785,0.79662806,0.4520631,0.7993562,0.44538835,0.8065934,0.4356796,0.8094701,0.42961165,0.8156682,0.41808254,0.81828976,0.40837377,0.82576686,0.40048543,0.8322825,0.3938107,0.8385013,0.38228154,0.8411215,0.37621358,0.84815323,0.3604369,0.8534483,0.34890777,0.86206895,0.33555827,0.86137074,0.32463592,0.87561375,0.31128642,0.87542665,0.2973301,0.8765653,0.27912623,0.88461536,0.25910193,0.9104478,0.23058252,0.9268293,0.19963592,0.9454023,0.16322815,0.99261993,0.113470875,1.0,punet_cv0
3,0.8867662,0.75989085,0.8184406,14.30764,0.0003318837,0.8184417,15.0579815,0.60160536,1.0,0.0011492048,0.99494183,0.056348115,0.9878604,0.07694429,0.97824985,0.090636425,0.9686394,0.101397865,0.9650986,0.11056383,0.95953465,0.11907601,0.9544765,0.12620385,0.9494183,0.13304508,0.94436014,0.13964099,0.94081944,0.1459854,0.9367729,0.15200263,0.9342438,0.15783627,0.93019724,0.16365577,0.92564493,0.1690375,0.9180577,0.17335244,0.90945876,0.17773823,0.903389,0.18258025,0.8958017,0.18683405,0.89124936,0.19160505,0.8856854,0.19588321,0.881133,0.20103866,0.8740516,0.20507951,0.8654527,0.20929663,0.85988873,0.21440282,0.8517957,0.21785252,0.84269094,0.22216296,0.83662117,0.22685502,0.83105713,0.23111549,0.82498735,0.23582996,0.8194234,0.24010672,0.8138594,0.24393572,0.8047547,0.24735697,0.801214,0.2522293,0.79312086,0.25570777,0.7865453,0.26029462,0.7809813,0.26501888,0.7693475,0.26740506,0.7632777,0.27179396,0.75265557,0.2750462,0.74709153,0.2805851,0.7425392,0.28604832,0.734952,0.29042575,0.72584724,0.29514602,0.7147193,0.29854214,0.7040971,0.30274034,0.69600403,0.30782998,0.68689936,0.31204045,0.676783,0.31616256,0.66110265,0.3194818,0.64542234,0.32222223,0.6337886,0.327325,0.616085,0.3312483,0.6014163,0.33578086,0.59079415,0.34082288,0.57561964,0.3463177,0.55791605,0.3496038,0.538695,0.3538206,0.52200305,0.36008373,0.497218,0.36219603,0.4754679,0.3676183,0.4522003,0.37203497,0.42640364,0.37383592,0.4016186,0.37719715,0.37076378,0.38018674,0.32473445,0.37412587,0.2903389,0.38013244,0.24076883,0.38019168,0.18158826,0.37240663,0.077389985,0.32210526,1.0,0.003408668,0.98686904,0.35392332,0.9802183,0.43499318,0.9756139,0.48606628,0.96947473,0.5220865,0.9638472,0.5516837,0.9595839,0.57766145,0.95446795,0.59918636,0.9495225,0.61832315,0.9456003,0.6349479,0.9420191,0.6490424,0.9380969,0.6608602,0.93383354,0.6738034,0.92957026,0.683854,0.9261596,0.69343716,0.92309004,0.7041759,0.9195089,0.71464545,0.91609824,0.7241844,0.912176,0.73143715,0.9082537,0.73879874,0.9056958,0.74676603,0.9000682,0.7544311,0.896146,0.7617046,0.8908595,0.76744527,0.8865962,0.77504474,0.88437927,0.7817305,0.8782401,0.7884262,0.8744884,0.795162,0.8697135,0.8018868,0.8649386,0.80725765,0.86084586,0.8118366,0.8552183,0.8161107,0.8514666,0.8214873,0.8470327,0.827144,0.8419168,0.8303061,0.837824,0.8331355,0.83253753,0.8369621,0.82810366,0.84159446,0.82111186,0.84503335,0.81667805,0.84911346,0.81139153,0.85314685,0.8069577,0.85755706,0.80201226,0.8615131,0.7972374,0.86382115,0.79246247,0.8684358,0.78530014,0.8714989,0.78052527,0.8734733,0.77592087,0.87651706,0.7702933,0.8799922,0.76432467,0.8836751,0.75989085,0.8867662,0.755116,0.88987136,0.74914736,0.89288616,0.74283767,0.8955592,0.7378922,0.89921033,0.7303888,0.9035865,0.7239086,0.9068575,0.71725786,0.9086196,0.71094817,0.9110577,0.7032742,0.9125913,0.69662344,0.91571397,0.69116646,0.91779894,0.68468624,0.9206604,0.67752385,0.9233093,0.67002046,0.9244706,0.6654161,0.9272814,0.6582537,0.92922485,0.6517735,0.9301533,0.64495224,0.9312977,0.63676673,0.9332667,0.6289222,0.9353284,0.6239768,0.9372439,0.6161323,0.94064045,0.6086289,0.9431818,0.59976125,0.9446683,0.59345156,0.9464237,0.58492494,0.94725215,0.5770805,0.94976145,0.5680423,0.95089924,0.5581514,0.9528384,0.5467258,0.954735,0.5361528,0.95824444,0.526603,0.9604977,0.5172237,0.961941,0.505116,0.9645067,0.4942019,0.9682593,0.48038882,0.9703755,0.46691677,0.9736842,0.45242155,0.97393537,0.43587995,0.9763178,0.41746247,0.97880846,0.39751023,0.9794118,0.375,0.9808207,0.348397,0.98079693,0.32094133,0.98071915,0.28632334,0.983597,0.241985,0.9874739,0.19236016,0.9929578,0.12670532,1.0,0.0356412,1.0,punet_cv0
