,dice,hd95,avd,recall,f1,rmse,gt_vols,p_acc_cert_0.00,p_uncert_inacc_0.00,pavpu_0.00,p_acc_cert_0.01,p_uncert_inacc_0.01,pavpu_0.01,p_acc_cert_0.02,p_uncert_inacc_0.02,pavpu_0.02,p_acc_cert_0.03,p_uncert_inacc_0.03,pavpu_0.03,p_acc_cert_0.04,p_uncert_inacc_0.04,pavpu_0.04,p_acc_cert_0.05,p_uncert_inacc_0.05,pavpu_0.05,p_acc_cert_0.06,p_uncert_inacc_0.06,pavpu_0.06,p_acc_cert_0.07,p_uncert_inacc_0.07,pavpu_0.07,p_acc_cert_0.08,p_uncert_inacc_0.08,pavpu_0.08,p_acc_cert_0.09,p_uncert_inacc_0.09,pavpu_0.09,p_acc_cert_0.10,p_uncert_inacc_0.10,pavpu_0.10,p_acc_cert_0.11,p_uncert_inacc_0.11,pavpu_0.11,p_acc_cert_0.12,p_uncert_inacc_0.12,pavpu_0.12,p_acc_cert_0.13,p_uncert_inacc_0.13,pavpu_0.13,p_acc_cert_0.14,p_uncert_inacc_0.14,pavpu_0.14,p_acc_cert_0.15,p_uncert_inacc_0.15,pavpu_0.15,p_acc_cert_0.16,p_uncert_inacc_0.16,pavpu_0.16,p_acc_cert_0.17,p_uncert_inacc_0.17,pavpu_0.17,p_acc_cert_0.18,p_uncert_inacc_0.18,pavpu_0.18,p_acc_cert_0.19,p_uncert_inacc_0.19,pavpu_0.19,p_acc_cert_0.20,p_uncert_inacc_0.20,pavpu_0.20,p_acc_cert_0.21,p_uncert_inacc_0.21,pavpu_0.21,p_acc_cert_0.22,p_uncert_inacc_0.22,pavpu_0.22,p_acc_cert_0.23,p_uncert_inacc_0.23,pavpu_0.23,p_acc_cert_0.24,p_uncert_inacc_0.24,pavpu_0.24,p_acc_cert_0.25,p_uncert_inacc_0.25,pavpu_0.25,p_acc_cert_0.26,p_uncert_inacc_0.26,pavpu_0.26,p_acc_cert_0.27,p_uncert_inacc_0.27,pavpu_0.27,p_acc_cert_0.28,p_uncert_inacc_0.28,pavpu_0.28,p_acc_cert_0.29,p_uncert_inacc_0.29,pavpu_0.29,p_acc_cert_0.30,p_uncert_inacc_0.30,pavpu_0.30,p_acc_cert_0.31,p_uncert_inacc_0.31,pavpu_0.31,p_acc_cert_0.32,p_uncert_inacc_0.32,pavpu_0.32,p_acc_cert_0.33,p_uncert_inacc_0.33,pavpu_0.33,p_acc_cert_0.34,p_uncert_inacc_0.34,pavpu_0.34,p_acc_cert_0.35,p_uncert_inacc_0.35,pavpu_0.35,p_acc_cert_0.36,p_uncert_inacc_0.36,pavpu_0.36,p_acc_cert_0.37,p_uncert_inacc_0.37,pavpu_0.37,p_acc_cert_0.38,p_uncert_inacc_0.38,pavpu_0.38,p_acc_cert_0.39,p_uncert_inacc_0.39,pavpu_0.39,p_acc_cert_0.40,p_uncert_inacc_0.40,pavpu_0.40,p_acc_cert_0.41,p_uncert_inacc_0.41,pavpu_0.41,p_acc_cert_0.42,p_uncert_inacc_0.42,pavpu_0.42,p_acc_cert_0.43,p_uncert_inacc_0.43,pavpu_0.43,p_acc_cert_0.44,p_uncert_inacc_0.44,pavpu_0.44,p_acc_cert_0.45,p_uncert_inacc_0.45,pavpu_0.45,p_acc_cert_0.46,p_uncert_inacc_0.46,pavpu_0.46,p_acc_cert_0.47,p_uncert_inacc_0.47,pavpu_0.47,p_acc_cert_0.48,p_uncert_inacc_0.48,pavpu_0.48,p_acc_cert_0.49,p_uncert_inacc_0.49,pavpu_0.49,p_acc_cert_0.50,p_uncert_inacc_0.50,pavpu_0.50,p_acc_cert_0.51,p_uncert_inacc_0.51,pavpu_0.51,p_acc_cert_0.52,p_uncert_inacc_0.52,pavpu_0.52,p_acc_cert_0.53,p_uncert_inacc_0.53,pavpu_0.53,p_acc_cert_0.54,p_uncert_inacc_0.54,pavpu_0.54,p_acc_cert_0.55,p_uncert_inacc_0.55,pavpu_0.55,p_acc_cert_0.56,p_uncert_inacc_0.56,pavpu_0.56,p_acc_cert_0.57,p_uncert_inacc_0.57,pavpu_0.57,p_acc_cert_0.58,p_uncert_inacc_0.58,pavpu_0.58,p_acc_cert_0.59,p_uncert_inacc_0.59,pavpu_0.59,p_acc_cert_0.60,p_uncert_inacc_0.60,pavpu_0.60,p_acc_cert_0.61,p_uncert_inacc_0.61,pavpu_0.61,p_acc_cert_0.62,p_uncert_inacc_0.62,pavpu_0.62,p_acc_cert_0.63,p_uncert_inacc_0.63,pavpu_0.63,p_acc_cert_0.64,p_uncert_inacc_0.64,pavpu_0.64,p_acc_cert_0.65,p_uncert_inacc_0.65,pavpu_0.65,p_acc_cert_0.66,p_uncert_inacc_0.66,pavpu_0.66,p_acc_cert_0.67,p_uncert_inacc_0.67,pavpu_0.67,p_acc_cert_0.68,p_uncert_inacc_0.68,pavpu_0.68,p_acc_cert_0.69,p_uncert_inacc_0.69,pavpu_0.69,sUEO,UEO_0.00,UEO_0.01,UEO_0.02,UEO_0.03,UEO_0.04,UEO_0.05,UEO_0.06,UEO_0.07,UEO_0.08,UEO_0.09,UEO_0.10,UEO_0.11,UEO_0.12,UEO_0.13,UEO_0.14,UEO_0.15,UEO_0.16,UEO_0.17,UEO_0.18,UEO_0.19,UEO_0.20,UEO_0.21,UEO_0.22,UEO_0.23,UEO_0.24,UEO_0.25,UEO_0.26,UEO_0.27,UEO_0.28,UEO_0.29,UEO_0.30,UEO_0.31,UEO_0.32,UEO_0.33,UEO_0.34,UEO_0.35,UEO_0.36,UEO_0.37,UEO_0.38,UEO_0.39,UEO_0.40,UEO_0.41,UEO_0.42,UEO_0.43,UEO_0.44,UEO_0.45,UEO_0.46,UEO_0.47,UEO_0.48,UEO_0.49,UEO_0.50,UEO_0.51,UEO_0.52,UEO_0.53,UEO_0.54,UEO_0.55,UEO_0.56,UEO_0.57,UEO_0.58,UEO_0.59,UEO_0.60,UEO_0.61,UEO_0.62,UEO_0.63,UEO_0.64,UEO_0.65,UEO_0.66,UEO_0.67,UEO_0.68,UEO_0.69,mean_missed_area3d_all_0.00,mean_cov_mean_missed_lesions3d_all_0.00,mean_size_missed_lesions3d_all_0.00,prop_lesions_missed3d_all_0.00,mean_missed_area3d_all_0.01,mean_cov_mean_missed_lesions3d_all_0.01,mean_size_missed_lesions3d_all_0.01,prop_lesions_missed3d_all_0.01,mean_missed_area3d_all_0.02,mean_cov_mean_missed_lesions3d_all_0.02,mean_size_missed_lesions3d_all_0.02,prop_lesions_missed3d_all_0.02,mean_missed_area3d_all_0.03,mean_cov_mean_missed_lesions3d_all_0.03,mean_size_missed_lesions3d_all_0.03,prop_lesions_missed3d_all_0.03,mean_missed_area3d_all_0.04,mean_cov_mean_missed_lesions3d_all_0.04,mean_size_missed_lesions3d_all_0.04,prop_lesions_missed3d_all_0.04,mean_missed_area3d_all_0.05,mean_cov_mean_missed_lesions3d_all_0.05,mean_size_missed_lesions3d_all_0.05,prop_lesions_missed3d_all_0.05,mean_missed_area3d_all_0.06,mean_cov_mean_missed_lesions3d_all_0.06,mean_size_missed_lesions3d_all_0.06,prop_lesions_missed3d_all_0.06,mean_missed_area3d_all_0.07,mean_cov_mean_missed_lesions3d_all_0.07,mean_size_missed_lesions3d_all_0.07,prop_lesions_missed3d_all_0.07,mean_missed_area3d_all_0.08,mean_cov_mean_missed_lesions3d_all_0.08,mean_size_missed_lesions3d_all_0.08,prop_lesions_missed3d_all_0.08,mean_missed_area3d_all_0.09,mean_cov_mean_missed_lesions3d_all_0.09,mean_size_missed_lesions3d_all_0.09,prop_lesions_missed3d_all_0.09,mean_missed_area3d_all_0.10,mean_cov_mean_missed_lesions3d_all_0.10,mean_size_missed_lesions3d_all_0.10,prop_lesions_missed3d_all_0.10,mean_missed_area3d_all_0.11,mean_cov_mean_missed_lesions3d_all_0.11,mean_size_missed_lesions3d_all_0.11,prop_lesions_missed3d_all_0.11,mean_missed_area3d_all_0.12,mean_cov_mean_missed_lesions3d_all_0.12,mean_size_missed_lesions3d_all_0.12,prop_lesions_missed3d_all_0.12,mean_missed_area3d_all_0.13,mean_cov_mean_missed_lesions3d_all_0.13,mean_size_missed_lesions3d_all_0.13,prop_lesions_missed3d_all_0.13,mean_missed_area3d_all_0.14,mean_cov_mean_missed_lesions3d_all_0.14,mean_size_missed_lesions3d_all_0.14,prop_lesions_missed3d_all_0.14,mean_missed_area3d_all_0.15,mean_cov_mean_missed_lesions3d_all_0.15,mean_size_missed_lesions3d_all_0.15,prop_lesions_missed3d_all_0.15,mean_missed_area3d_all_0.16,mean_cov_mean_missed_lesions3d_all_0.16,mean_size_missed_lesions3d_all_0.16,prop_lesions_missed3d_all_0.16,mean_missed_area3d_all_0.17,mean_cov_mean_missed_lesions3d_all_0.17,mean_size_missed_lesions3d_all_0.17,prop_lesions_missed3d_all_0.17,mean_missed_area3d_all_0.18,mean_cov_mean_missed_lesions3d_all_0.18,mean_size_missed_lesions3d_all_0.18,prop_lesions_missed3d_all_0.18,mean_missed_area3d_all_0.19,mean_cov_mean_missed_lesions3d_all_0.19,mean_size_missed_lesions3d_all_0.19,prop_lesions_missed3d_all_0.19,mean_missed_area3d_all_0.20,mean_cov_mean_missed_lesions3d_all_0.20,mean_size_missed_lesions3d_all_0.20,prop_lesions_missed3d_all_0.20,mean_missed_area3d_all_0.21,mean_cov_mean_missed_lesions3d_all_0.21,mean_size_missed_lesions3d_all_0.21,prop_lesions_missed3d_all_0.21,mean_missed_area3d_all_0.22,mean_cov_mean_missed_lesions3d_all_0.22,mean_size_missed_lesions3d_all_0.22,prop_lesions_missed3d_all_0.22,mean_missed_area3d_all_0.23,mean_cov_mean_missed_lesions3d_all_0.23,mean_size_missed_lesions3d_all_0.23,prop_lesions_missed3d_all_0.23,mean_missed_area3d_all_0.24,mean_cov_mean_missed_lesions3d_all_0.24,mean_size_missed_lesions3d_all_0.24,prop_lesions_missed3d_all_0.24,mean_missed_area3d_all_0.25,mean_cov_mean_missed_lesions3d_all_0.25,mean_size_missed_lesions3d_all_0.25,prop_lesions_missed3d_all_0.25,mean_missed_area3d_all_0.26,mean_cov_mean_missed_lesions3d_all_0.26,mean_size_missed_lesions3d_all_0.26,prop_lesions_missed3d_all_0.26,mean_missed_area3d_all_0.27,mean_cov_mean_missed_lesions3d_all_0.27,mean_size_missed_lesions3d_all_0.27,prop_lesions_missed3d_all_0.27,mean_missed_area3d_all_0.28,mean_cov_mean_missed_lesions3d_all_0.28,mean_size_missed_lesions3d_all_0.28,prop_lesions_missed3d_all_0.28,mean_missed_area3d_all_0.29,mean_cov_mean_missed_lesions3d_all_0.29,mean_size_missed_lesions3d_all_0.29,prop_lesions_missed3d_all_0.29,mean_missed_area3d_all_0.30,mean_cov_mean_missed_lesions3d_all_0.30,mean_size_missed_lesions3d_all_0.30,prop_lesions_missed3d_all_0.30,mean_missed_area3d_all_0.31,mean_cov_mean_missed_lesions3d_all_0.31,mean_size_missed_lesions3d_all_0.31,prop_lesions_missed3d_all_0.31,mean_missed_area3d_all_0.32,mean_cov_mean_missed_lesions3d_all_0.32,mean_size_missed_lesions3d_all_0.32,prop_lesions_missed3d_all_0.32,mean_missed_area3d_all_0.33,mean_cov_mean_missed_lesions3d_all_0.33,mean_size_missed_lesions3d_all_0.33,prop_lesions_missed3d_all_0.33,mean_missed_area3d_all_0.34,mean_cov_mean_missed_lesions3d_all_0.34,mean_size_missed_lesions3d_all_0.34,prop_lesions_missed3d_all_0.34,mean_missed_area3d_all_0.35,mean_cov_mean_missed_lesions3d_all_0.35,mean_size_missed_lesions3d_all_0.35,prop_lesions_missed3d_all_0.35,mean_missed_area3d_all_0.36,mean_cov_mean_missed_lesions3d_all_0.36,mean_size_missed_lesions3d_all_0.36,prop_lesions_missed3d_all_0.36,mean_missed_area3d_all_0.37,mean_cov_mean_missed_lesions3d_all_0.37,mean_size_missed_lesions3d_all_0.37,prop_lesions_missed3d_all_0.37,mean_missed_area3d_all_0.38,mean_cov_mean_missed_lesions3d_all_0.38,mean_size_missed_lesions3d_all_0.38,prop_lesions_missed3d_all_0.38,mean_missed_area3d_all_0.39,mean_cov_mean_missed_lesions3d_all_0.39,mean_size_missed_lesions3d_all_0.39,prop_lesions_missed3d_all_0.39,mean_missed_area3d_all_0.40,mean_cov_mean_missed_lesions3d_all_0.40,mean_size_missed_lesions3d_all_0.40,prop_lesions_missed3d_all_0.40,mean_missed_area3d_all_0.41,mean_cov_mean_missed_lesions3d_all_0.41,mean_size_missed_lesions3d_all_0.41,prop_lesions_missed3d_all_0.41,mean_missed_area3d_all_0.42,mean_cov_mean_missed_lesions3d_all_0.42,mean_size_missed_lesions3d_all_0.42,prop_lesions_missed3d_all_0.42,mean_missed_area3d_all_0.43,mean_cov_mean_missed_lesions3d_all_0.43,mean_size_missed_lesions3d_all_0.43,prop_lesions_missed3d_all_0.43,mean_missed_area3d_all_0.44,mean_cov_mean_missed_lesions3d_all_0.44,mean_size_missed_lesions3d_all_0.44,prop_lesions_missed3d_all_0.44,mean_missed_area3d_all_0.45,mean_cov_mean_missed_lesions3d_all_0.45,mean_size_missed_lesions3d_all_0.45,prop_lesions_missed3d_all_0.45,mean_missed_area3d_all_0.46,mean_cov_mean_missed_lesions3d_all_0.46,mean_size_missed_lesions3d_all_0.46,prop_lesions_missed3d_all_0.46,mean_missed_area3d_all_0.47,mean_cov_mean_missed_lesions3d_all_0.47,mean_size_missed_lesions3d_all_0.47,prop_lesions_missed3d_all_0.47,mean_missed_area3d_all_0.48,mean_cov_mean_missed_lesions3d_all_0.48,mean_size_missed_lesions3d_all_0.48,prop_lesions_missed3d_all_0.48,mean_missed_area3d_all_0.49,mean_cov_mean_missed_lesions3d_all_0.49,mean_size_missed_lesions3d_all_0.49,prop_lesions_missed3d_all_0.49,mean_missed_area3d_all_0.50,mean_cov_mean_missed_lesions3d_all_0.50,mean_size_missed_lesions3d_all_0.50,prop_lesions_missed3d_all_0.50,mean_missed_area3d_all_0.51,mean_cov_mean_missed_lesions3d_all_0.51,mean_size_missed_lesions3d_all_0.51,prop_lesions_missed3d_all_0.51,mean_missed_area3d_all_0.52,mean_cov_mean_missed_lesions3d_all_0.52,mean_size_missed_lesions3d_all_0.52,prop_lesions_missed3d_all_0.52,mean_missed_area3d_all_0.53,mean_cov_mean_missed_lesions3d_all_0.53,mean_size_missed_lesions3d_all_0.53,prop_lesions_missed3d_all_0.53,mean_missed_area3d_all_0.54,mean_cov_mean_missed_lesions3d_all_0.54,mean_size_missed_lesions3d_all_0.54,prop_lesions_missed3d_all_0.54,mean_missed_area3d_all_0.55,mean_cov_mean_missed_lesions3d_all_0.55,mean_size_missed_lesions3d_all_0.55,prop_lesions_missed3d_all_0.55,mean_missed_area3d_all_0.56,mean_cov_mean_missed_lesions3d_all_0.56,mean_size_missed_lesions3d_all_0.56,prop_lesions_missed3d_all_0.56,mean_missed_area3d_all_0.57,mean_cov_mean_missed_lesions3d_all_0.57,mean_size_missed_lesions3d_all_0.57,prop_lesions_missed3d_all_0.57,mean_missed_area3d_all_0.58,mean_cov_mean_missed_lesions3d_all_0.58,mean_size_missed_lesions3d_all_0.58,prop_lesions_missed3d_all_0.58,mean_missed_area3d_all_0.59,mean_cov_mean_missed_lesions3d_all_0.59,mean_size_missed_lesions3d_all_0.59,prop_lesions_missed3d_all_0.59,mean_missed_area3d_all_0.60,mean_cov_mean_missed_lesions3d_all_0.60,mean_size_missed_lesions3d_all_0.60,prop_lesions_missed3d_all_0.60,mean_missed_area3d_all_0.61,mean_cov_mean_missed_lesions3d_all_0.61,mean_size_missed_lesions3d_all_0.61,prop_lesions_missed3d_all_0.61,mean_missed_area3d_all_0.62,mean_cov_mean_missed_lesions3d_all_0.62,mean_size_missed_lesions3d_all_0.62,prop_lesions_missed3d_all_0.62,mean_missed_area3d_all_0.63,mean_cov_mean_missed_lesions3d_all_0.63,mean_size_missed_lesions3d_all_0.63,prop_lesions_missed3d_all_0.63,mean_missed_area3d_all_0.64,mean_cov_mean_missed_lesions3d_all_0.64,mean_size_missed_lesions3d_all_0.64,prop_lesions_missed3d_all_0.64,mean_missed_area3d_all_0.65,mean_cov_mean_missed_lesions3d_all_0.65,mean_size_missed_lesions3d_all_0.65,prop_lesions_missed3d_all_0.65,mean_missed_area3d_all_0.66,mean_cov_mean_missed_lesions3d_all_0.66,mean_size_missed_lesions3d_all_0.66,prop_lesions_missed3d_all_0.66,mean_missed_area3d_all_0.67,mean_cov_mean_missed_lesions3d_all_0.67,mean_size_missed_lesions3d_all_0.67,prop_lesions_missed3d_all_0.67,mean_missed_area3d_all_0.68,mean_cov_mean_missed_lesions3d_all_0.68,mean_size_missed_lesions3d_all_0.68,prop_lesions_missed3d_all_0.68,mean_missed_area3d_all_0.69,mean_cov_mean_missed_lesions3d_all_0.69,mean_size_missed_lesions3d_all_0.69,prop_lesions_missed3d_all_0.69,model_name
0,0.83209944,1.7320508,17.913567,0.53846157,0.5675676,0.58441925,11963.0,0.0,1.0,0.09659091,1.0,1.0,0.12215909,1.0,1.0,0.140625,1.0,1.0,0.171875,1.0,1.0,0.20738636,1.0,1.0,0.26420453,0.9933775,0.9852941,0.30823863,0.973262,0.9264706,0.34801137,0.97321427,0.9117647,0.39772728,0.97692305,0.9117647,0.44886363,0.97643095,0.89705884,0.49857953,0.9785276,0.89705884,0.53977275,0.97727275,0.88235295,0.5738636,0.9765625,0.86764705,0.61647725,0.97882354,0.86764705,0.67471594,0.969697,0.7941176,0.7130682,0.9634888,0.7352941,0.7457386,0.96247655,0.7058824,0.796875,0.9530686,0.61764705,0.80965906,0.9479167,0.5588235,0.82954544,0.9425676,0.5,0.84090906,0.933871,0.3970588,0.86079544,0.9273302,0.32352942,0.8650568,0.9226006,0.2647059,0.87215906,0.91780823,0.20588236,0.87642044,0.91778773,0.19117647,0.890625,0.91555554,0.16176471,0.89346594,0.91068816,0.10294118,0.89346594,0.90988374,0.0882353,0.89772725,0.9076479,0.05882353,0.89914775,0.907781,0.05882353,0.9005682,0.9079137,0.05882353,0.9019886,0.90414876,0.014705882,0.89914775,0.9044223,0.014705882,0.9019886,0.9044223,0.014705882,0.9019886,0.9044223,0.014705882,0.9019886,0.9045584,0.014705882,0.90340906,0.90469414,0.014705882,0.90482956,0.90469414,0.014705882,0.90482956,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.90340906,0.0,0.90340906,0.52212983,0.0051578586,0.2408464,0.2831143,0.30903473,0.3269163,0.34253824,0.35547265,0.3669185,0.37554586,0.3844209,0.39389834,0.4014285,0.40783605,0.41479626,0.41999108,0.4247272,0.43024954,0.43421286,0.43874574,0.4431212,0.4460741,0.4484091,0.45100865,0.45181927,0.45364037,0.45373753,0.45464098,0.4571225,0.4581434,0.4596008,0.45876095,0.4591487,0.45902655,0.45949346,0.46109602,0.46062672,0.46022072,0.45847288,0.45749298,0.45607963,0.4540417,0.4524555,0.45377693,0.4515772,0.45040315,0.44883543,0.44507098,0.44249013,0.44008845,0.43877968,0.43516392,0.4323404,0.42640364,0.42230812,0.41686395,0.4110472,0.4039409,0.39578846,0.3879648,0.37988967,0.3703322,0.36058202,0.34742296,0.3390594,0.32547307,0.30587524,0.28404793,0.25710014,0.20838536,0.119791664,0.88461536,1.0,,0.0,0.8214684,0.8986486,2.0,0.07692308,0.7974043,0.8606419,2.0,0.07692308,0.7916838,0.8538851,2.0,0.07692308,0.7758566,0.8310623,2.0,0.07692308,0.76911074,0.8215841,2.0,0.07692308,0.7547671,0.7999062,2.0,0.07692308,0.7500121,0.7929618,2.0,0.07692308,0.7393187,0.7765391,4.3333335,0.115384616,0.73281914,0.7667659,4.3333335,0.115384616,0.73233753,0.7667659,4.3333335,0.115384616,0.7295971,0.7642321,4.3333335,0.115384616,0.72313726,0.75445896,4.3333335,0.115384616,0.72151434,0.75276977,4.3333335,0.115384616,0.7212826,0.75276977,4.3333335,0.115384616,0.67752653,0.68332535,3.5,0.15384616,0.67572933,0.68332535,3.5,0.15384616,0.66128534,0.662492,3.4,0.1923077,0.6607856,0.662492,3.4,0.1923077,0.61312175,0.5861031,3.0,0.23076923,0.60561943,0.57915866,3.0,0.23076923,0.6049641,0.57915866,3.0,0.23076923,0.602921,0.57746947,3.0,0.23076923,0.58909535,0.5557915,3.0,0.23076923,0.5857144,0.5557915,3.0,0.23076923,0.57287216,0.5501097,3.0,0.23076923,0.56335723,0.54033655,3.0,0.23076923,0.53976405,0.5030336,3.0,0.23076923,0.5279753,0.489689,3.0,0.23076923,0.5178861,0.47634444,3.2857144,0.26923078,0.5075619,0.46088943,3.75,0.30769232,0.50423944,0.45920023,3.75,0.30769232,0.5032741,0.45835564,3.75,0.30769232,0.5024086,0.45835564,3.75,0.30769232,0.4935772,0.45751104,3.75,0.30769232,0.49273342,0.45751104,3.75,0.30769232,0.4840961,0.44501102,3.75,0.30769232,0.47121844,0.44416642,3.75,0.30769232,0.47013724,0.44332182,3.75,0.30769232,0.46840414,0.44247723,3.75,0.30769232,0.445691,0.43595082,3.75,0.30769232,0.44451556,0.43510622,3.75,0.30769232,0.44414982,0.43510622,3.75,0.30769232,0.42856166,0.41900775,3.75,0.30769232,0.40679386,0.39732984,3.6666667,0.34615386,0.39322376,0.3764965,3.6666667,0.34615386,0.39096656,0.3764965,3.6666667,0.34615386,0.3901011,0.3756519,3.6666667,0.34615386,0.3705952,0.3476969,3.6666667,0.34615386,0.3508249,0.33122733,3.7,0.3846154,0.3490793,0.33122733,3.7,0.3846154,0.34720597,0.33122733,3.7,0.3846154,0.34593284,0.33038273,3.7,0.3846154,0.3445257,0.32953814,3.7,0.3846154,0.32225183,0.31912148,3.7,0.3846154,0.31949487,0.31912148,3.7,0.3846154,0.31785947,0.31827688,3.7,0.3846154,0.30659273,0.30265188,3.7,0.3846154,0.30547744,0.30265188,3.7,0.3846154,0.26015627,0.2312233,3.4545455,0.42307693,0.25849926,0.21996205,3.6666667,0.46153846,0.25305402,0.21343563,9.214286,0.53846157,0.2511131,0.21343563,9.214286,0.53846157,0.23188034,0.19081074,9.214286,0.53846157,0.20366822,0.19081074,9.214286,0.53846157,0.19848028,0.19081074,9.214286,0.53846157,0.15832765,0.13351907,8.733334,0.5769231,0.075175665,0.096587256,8.3125,0.61538464,0.044790573,0.07639743,8.3125,0.61538464,0.0119931055,0.037776414,8.3125,0.61538464,nnunet3D0_cv5
