,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,best_dice_ss15,best_avd_ss15,best_dice_dsorted_ss15,GED^2_ss15,sUEO_ss15,best_dice_ss20,best_avd_ss20,best_dice_dsorted_ss20,GED^2_ss20,sUEO_ss20,best_dice_ss25,best_avd_ss25,best_dice_dsorted_ss25,GED^2_ss25,sUEO_ss25,model_name
0,3986.0,0.68366617,44.806824,0.7519335150718689,0.4439789,0.38260365,0.70908856,7.6016054,0.7876505851745605,0.51528907,0.38151148,0.7295092,5.995986,0.7971631288528442,0.53685284,0.38490087,0.7303516,5.9207225,0.7895127534866333,0.5515004,0.3827114,0.73689276,8.630206,0.8032557368278503,0.5586444,0.3831449,0.7320955,3.261415,0.8065131902694702,0.56901085,0.37822467,0.7504335,7.400903,0.8103159070014954,0.5611605,0.38126573,0.74307173,0.8529855,0.8131448030471802,0.56574243,0.38437623,ssn_ens0_cv5
1,1648.0,0.43551913,22.08738,0.4965358078479767,0.8967903,0.45745605,0.4431631,20.995146,0.5237200856208801,1.0416784,0.50473213,0.40238568,13.956311,0.51353919506073,1.0517029,0.47911686,0.45678112,15.048544,0.5852242708206177,1.0293733,0.5064851,0.4527807,6.6747575,0.6316635608673096,1.0504291,0.4916528,0.46518794,3.0339806,0.6268656849861145,1.0444007,0.4948412,0.46955913,3.0339806,0.6683658957481384,1.0654186,0.49237263,0.45500147,5.6432037,0.6668523550033569,1.0407861,0.5001316,ssn_ens0_cv5
2,5864.0,0.75323606,6.838336,0.7930329442024231,0.41364253,0.4519326,0.7678389,16.763302,0.8164443969726562,0.45665312,0.45559454,0.79814,2.472715,0.8562965393066406,0.476545,0.47032675,0.79937536,6.22442,0.8512488007545471,0.50083673,0.46595034,0.8000987,1.6371077,0.8642966747283936,0.4813604,0.46510658,0.7964027,0.017053206,0.8626814484596252,0.517759,0.46491513,0.7978548,3.325375,0.8700247406959534,0.50784403,0.45597968,0.8000645,0.085266024,0.872443675994873,0.50949615,0.4611907,ssn_ens0_cv5
3,5861.0,0.74469656,8.309162,0.7863338589668274,0.44739598,0.42415896,0.70829755,18.580446,0.7875769734382629,0.5405421,0.3962588,0.745518,15.082749,0.8211535215377808,0.52122426,0.40657392,0.7593339,4.999147,0.822144091129303,0.5372378,0.43179667,0.7535339,1.3820168,0.8146639466285706,0.5418688,0.41839617,0.7548044,1.1260878,0.8387701511383057,0.5492366,0.42764664,0.76376367,0.4265484,0.828092634677887,0.5559474,0.42219532,0.76348,1.1431496,0.8430784940719604,0.5537483,0.42472973,ssn_ens0_cv5
4,12240.0,0.5953418,38.64379,0.6009413599967957,0.7708537,0.37680393,0.6025974,36.43791,0.6085236072540283,0.851708,0.3742207,0.65546906,19.542484,0.6729494333267212,0.8146114,0.4117177,0.61833954,28.57843,0.637427806854248,0.90648043,0.38408598,0.63259125,16.50327,0.6551902294158936,0.8896411,0.3986263,0.6075972,13.74183,0.6455031633377075,0.8961966,0.37620538,0.6323083,8.978758,0.6824914813041687,0.8949625,0.39879686,0.6471039,8.169935,0.6819140315055847,0.8921927,0.39488384,ssn_ens0_cv5
5,20444.0,0.81385833,14.767168,0.8200449347496033,0.45130193,0.51136464,0.81257373,13.426922,0.8302090167999268,0.50188804,0.4738004,0.8419177,2.3723342,0.857512354850769,0.45997477,0.5152385,0.8297428,0.87556255,0.8556392788887024,0.4782938,0.51498854,0.83623576,4.480532,0.8667903542518616,0.4788783,0.5038736,0.8430581,4.9256506,0.8751756548881531,0.49025217,0.5071467,0.8334747,0.8657797,0.8744822144508362,0.5037197,0.5020712,0.8355179,1.8929759,0.8794151544570923,0.49395227,0.5019518,ssn_ens0_cv5
6,6033.0,0.67438793,39.002155,0.732176661491394,0.43797946,0.4384801,0.69522387,11.553124,0.7532892227172852,0.55691797,0.4571136,0.70875406,11.221615,0.7567963600158691,0.5750107,0.43871927,0.7162904,3.083043,0.7744330763816833,0.5897809,0.4517046,0.72568893,2.1050887,0.7792767882347107,0.58264196,0.45312294,0.7241471,1.9061826,0.7842759490013123,0.5915959,0.45550835,0.7325697,0.29835904,0.786697268486023,0.58909243,0.4432443,0.72500455,1.8398807,0.7886527180671692,0.5957561,0.45598623,ssn_ens0_cv5
7,5462.0,0.7499222,35.444893,0.7582574486732483,0.56576264,0.50113076,0.7021938,6.1332846,0.7814273238182068,0.61837655,0.4807739,0.754479,0.292933,0.8058158159255981,0.6294655,0.48635072,0.75723475,11.680703,0.8156763315200806,0.6282112,0.5001197,0.7664262,15.360674,0.8148884773254395,0.6546942,0.49760538,0.755414,1.2083485,0.8328194618225098,0.6568892,0.4980616,0.80132985,3.7532039,0.8413885831832886,0.65105796,0.50614566,0.7765958,0.36616623,0.8416013717651367,0.6524321,0.50646335,ssn_ens0_cv5
8,381.0,0.14442295,207.08661,0.10356731712818146,1.0984925,0.45412076,0.13789417,291.0761,0.12233009934425354,1.338221,0.45144877,0.15110478,168.24147,0.16870877146720886,1.3471502,0.45803913,0.14752957,177.16536,0.17361783981323242,1.3655393,0.44120756,0.16496944,57.74278,0.18910256028175354,1.3175035,0.4342173,0.15864022,41.732285,0.19191375374794006,1.3162581,0.45760748,0.16372392,46.98163,0.1990104466676712,1.3830258,0.44760916,0.15716487,17.060368,0.20685714483261108,1.3632164,0.4548551,ssn_ens0_cv5
9,4850.0,0.72725683,36.164948,0.7674883604049683,0.43559957,0.45542732,0.69691825,0.12371134,0.7909795641899109,0.5146388,0.43879706,0.74199855,0.35051548,0.7957816123962402,0.5230936,0.45424157,0.7492147,3.484536,0.8041462898254395,0.5472922,0.44172844,0.7317563,4.8247423,0.8056668043136597,0.5728023,0.44212028,0.7465011,4.061856,0.8164416551589966,0.5528131,0.44953367,0.74028707,3.484536,0.8070628046989441,0.5585107,0.44893256,0.7422013,2.371134,0.8234192728996277,0.56207746,0.45161065,ssn_ens0_cv5
