,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,best_dice_ss15,best_avd_ss15,best_dice_dsorted_ss15,GED^2_ss15,sUEO_ss15,best_dice_ss20,best_avd_ss20,best_dice_dsorted_ss20,GED^2_ss20,sUEO_ss20,best_dice_ss25,best_avd_ss25,best_dice_dsorted_ss25,GED^2_ss25,sUEO_ss25,model_name
0,3986.0,0.65514404,13.371801,0.6772499680519104,0.6338397,0.45702422,0.6539586,14.525841,0.7067940831184387,0.7342843,0.44613904,0.671916,0.7275464,0.725645899772644,0.72778404,0.4664988,0.66429156,3.6628199,0.7345492839813232,0.73222095,0.45301554,0.66526574,2.9603612,0.7448747158050537,0.74570006,0.45623896,0.6746307,3.2363274,0.7603663206100464,0.7454298,0.46150032,0.6728222,0.050175615,0.7622158527374268,0.7527048,0.45537078,0.6719544,0.15052684,0.7633218765258789,0.76360315,0.46236157,ssn_ens0_cv1
1,1648.0,0.50013834,19.356796,0.5288512706756592,0.9673468,0.42441982,0.50331926,1.0922331,0.5600000023841858,0.9579371,0.42630845,0.49383363,2.9126215,0.5484840273857117,1.0328505,0.42060077,0.5217637,4.3082523,0.5793736577033997,1.0313603,0.4330734,0.5039578,5.825243,0.580381453037262,1.0428302,0.42058074,0.5318287,0.84951454,0.5926345586776733,1.0564504,0.4292713,0.5042163,0.788835,0.5945789813995361,1.0543321,0.4250085,0.5146265,0.06067961,0.6047430634498596,1.0650679,0.4241417,ssn_ens0_cv1
2,5864.0,0.7036753,21.828102,0.7148571014404297,0.57440996,0.5348075,0.69528896,24.437244,0.7159532904624939,0.75760776,0.50786746,0.76578945,5.5934515,0.7844128012657166,0.6690141,0.56127346,0.73064905,3.4788542,0.7767915725708008,0.7549521,0.5386103,0.7480929,1.1937244,0.7887551784515381,0.77694315,0.54446775,0.7280194,3.1718962,0.7822955250740051,0.78458816,0.5438168,0.7430055,3.5811734,0.802510142326355,0.7837492,0.54072285,0.744923,5.1841745,0.8030316829681396,0.79143244,0.5468298,ssn_ens0_cv1
3,5861.0,0.74285716,17.863846,0.7476688623428345,0.54782706,0.4770482,0.74625784,11.926292,0.7661682367324829,0.60040313,0.4945766,0.7566994,7.0807033,0.7847350835800171,0.6496185,0.48204052,0.7675601,2.0303702,0.7971698045730591,0.63618,0.49112296,0.7650765,1.0237161,0.8056270480155945,0.6575165,0.48388502,0.78780895,7.4219413,0.8174318671226501,0.6472497,0.501498,0.77876824,1.1260878,0.820612370967865,0.649594,0.49455717,0.78044033,0.017061934,0.8225381970405579,0.6516574,0.49509948,ssn_ens0_cv1
4,12240.0,0.6173563,43.81536,0.6195509433746338,0.8438452,0.41413787,0.6197213,44.648693,0.6222198605537415,0.9693968,0.389367,0.6388521,39.428104,0.6455349326133728,0.9398674,0.41514236,0.6180209,41.233658,0.6228166818618774,0.9887592,0.39778608,0.6742779,32.54902,0.6787071228027344,0.94495964,0.41477877,0.67292124,28.447712,0.6857919692993164,0.95211935,0.42216974,0.6907418,24.215687,0.7078630328178406,0.93833756,0.42625704,0.68456006,21.625816,0.7051838040351868,0.94483703,0.42414066,ssn_ens0_cv1
5,20444.0,0.8194235,11.631775,0.8348292708396912,0.42591834,0.51658475,0.8247497,9.479554,0.8402301669120789,0.49335334,0.5092115,0.8354469,8.687145,0.8515074253082275,0.5111479,0.5217135,0.8387406,5.96263,0.8581036925315857,0.52177894,0.5157849,0.8487822,1.584817,0.8712255954742432,0.5116872,0.52790684,0.8472821,3.096263,0.8755319118499756,0.5154463,0.52405953,0.84076494,1.2962238,0.8648253679275513,0.5232937,0.52193403,0.84609467,2.7489727,0.8794344067573547,0.51546574,0.52968925,ssn_ens0_cv1
6,6033.0,0.73055744,7.326372,0.7396925091743469,0.56527364,0.46136895,0.7132635,10.044754,0.7427094578742981,0.6825586,0.45855647,0.73319495,7.6247306,0.75314861536026,0.6286201,0.46422055,0.73092514,5.12183,0.7613588571548462,0.6268218,0.47090846,0.72829765,0.56356704,0.7567848563194275,0.6451645,0.46492767,0.72762394,3.5803084,0.7740570902824402,0.65025985,0.46897215,0.73042226,1.0608321,0.7769538164138794,0.64570135,0.46896034,0.73731095,1.9061826,0.7789257764816284,0.652876,0.4656846,ssn_ens0_cv1
7,5462.0,0.77465445,35.77444,0.7738335132598877,0.5321003,0.475142,0.76330554,41.486637,0.7698707580566406,0.655116,0.48448554,0.78814983,29.274992,0.7945312857627869,0.6515774,0.49595785,0.75848484,4.44892,0.809442937374115,0.6393272,0.49879175,0.7641682,9.282314,0.8059964776039124,0.6718764,0.49728978,0.8054228,10.673746,0.8285784721374512,0.66527337,0.500751,0.7966102,5.236177,0.8198463320732117,0.6654706,0.5000057,0.78849405,0.89710724,0.8329599499702454,0.6703558,0.50107515,ssn_ens0_cv1
8,381.0,0.18224299,249.34383,0.17722879350185394,1.2780463,0.45246246,0.16945493,286.3517,0.1764102578163147,1.4100285,0.4267071,0.1922545,179.52756,0.18383517861366272,1.3879985,0.44069302,0.20402084,152.49344,0.2109808772802353,1.395136,0.44084704,0.23952095,106.82415,0.24576270580291748,1.3705877,0.44533175,0.20809248,117.84776,0.20819491147994995,1.4279572,0.44640326,0.23327616,106.03674,0.2496570646762848,1.4168262,0.4385536,0.23440453,77.69029,0.25287356972694397,1.4217538,0.4387361,ssn_ens0_cv1
9,4850.0,0.7326931,6.1030927,0.7456503510475159,0.49932554,0.4887097,0.6872652,19.54639,0.7509118318557739,0.5825006,0.45373192,0.74018615,3.7938144,0.7788076996803284,0.5554614,0.48597524,0.73918015,5.814433,0.7868756055831909,0.58038473,0.4825914,0.731571,0.53608245,0.797473669052124,0.62314165,0.47854614,0.7431866,3.2989693,0.8054373860359192,0.6142765,0.48184484,0.725029,0.8453609,0.8130456805229187,0.62773407,0.47603616,0.7423002,2.5360825,0.814084529876709,0.62291425,0.4795831,ssn_ens0_cv1
