,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,best_dice_ss15,best_avd_ss15,best_dice_dsorted_ss15,GED^2_ss15,sUEO_ss15,best_dice_ss20,best_avd_ss20,best_dice_dsorted_ss20,GED^2_ss20,sUEO_ss20,best_dice_ss25,best_avd_ss25,best_dice_dsorted_ss25,GED^2_ss25,sUEO_ss25,model_name
0,3986.0,0.7376295,25.589565,0.7946301698684692,0.41972685,0.42032474,0.75242776,9.2574005,0.8082941174507141,0.49939469,0.4106024,0.7682629,4.5910687,0.8149858713150024,0.5260154,0.4314986,0.7569583,0.22579026,0.809474766254425,0.5647813,0.41019258,0.76311314,3.2865028,0.8177492022514343,0.55744165,0.42113048,0.7603177,2.7596588,0.8287564516067505,0.542474,0.41446355,0.7564658,0.07526342,0.836755633354187,0.56598127,0.42060873,0.75489384,0.8529855,0.8348926305770874,0.5637816,0.41914433,ssn_ens0_cv4
1,1648.0,0.4876498,48.11893,0.5071068406105042,0.9954824,0.42934912,0.50061774,45.57039,0.530148983001709,1.0419089,0.4249527,0.4969011,25.18204,0.5571499466896057,1.0779313,0.43098226,0.4881356,21.419903,0.5350106954574585,1.1035852,0.42433256,0.523391,14.016991,0.5723092555999756,1.0767496,0.42548877,0.52869564,9.344661,0.5815417170524597,1.0994667,0.42089313,0.5103876,4.3082523,0.6018300652503967,1.1064259,0.43205747,0.51931816,6.4320383,0.5981208086013794,1.0872508,0.43023387,ssn_ens0_cv4
2,5864.0,0.8030936,8.168486,0.8141800761222839,0.42066342,0.48460203,0.7897391,7.213506,0.818473756313324,0.50335026,0.48208645,0.8160424,5.79809,0.85079026222229,0.4835207,0.49567518,0.8001963,8.509549,0.8469095826148987,0.51686305,0.47656637,0.80316997,2.0293317,0.8501642942428589,0.5149276,0.4893941,0.8228705,3.0184174,0.8637409210205078,0.5133855,0.4899697,0.81022334,0.8356071,0.8679611682891846,0.5208212,0.4848411,0.80331796,0.579809,0.8682613372802734,0.54650253,0.4829682,ssn_ens0_cv4
3,5861.0,0.8017002,20.781437,0.8454700708389282,0.3331269,0.43762353,0.79757327,0.32417676,0.8274150490760803,0.4371756,0.41619986,0.80926275,6.858898,0.8587012887001038,0.44246557,0.43584734,0.8194946,1.5014502,0.8570440411567688,0.43478435,0.44488466,0.8183195,2.9517148,0.8578592538833618,0.438811,0.43534264,0.8230017,1.7403175,0.8638688325881958,0.44418675,0.4448557,0.8237457,0.34123868,0.8673558831214905,0.44333988,0.43389216,0.820956,0.4265484,0.8641332387924194,0.44967812,0.43670538,ssn_ens0_cv4
4,12240.0,0.6470207,36.151962,0.6492867469787598,0.74800897,0.38914344,0.62562346,32.924835,0.6361781358718872,0.85967904,0.39491475,0.64638674,30.531046,0.6618320941925049,0.8736216,0.38624716,0.6470023,29.93464,0.6593779921531677,0.9048923,0.38618666,0.65669966,25.678104,0.679724395275116,0.9175461,0.38918558,0.6588299,19.297386,0.683699369430542,0.9007553,0.38810015,0.6727829,13.259804,0.6997127532958984,0.8806694,0.39852154,0.66344,17.696077,0.6982378959655762,0.920564,0.38734555,ssn_ens0_cv4
5,20444.0,0.8751393,2.5190766,0.8863486647605896,0.30155593,0.47766048,0.87516767,0.58207786,0.8890217542648315,0.33592737,0.4782847,0.8825548,3.335942,0.8949733376502991,0.32988864,0.4727335,0.88377005,0.81686556,0.9028767943382263,0.3314867,0.47995907,0.88031095,0.08804539,0.8969113230705261,0.3490016,0.48533472,0.8825672,0.547838,0.9038569927215576,0.33849007,0.48711666,0.88196874,0.51848954,0.9049384593963623,0.33866397,0.48402724,0.8832873,0.71903735,0.9050372242927551,0.34322056,0.48805347,ssn_ens0_cv4
6,6033.0,0.7266055,7.7739105,0.7431109547615051,0.46104777,0.45671913,0.76334375,14.33781,0.781411349773407,0.5010123,0.4648903,0.74389833,1.6907012,0.774092435836792,0.5572677,0.4663798,0.7447926,2.4697497,0.786695122718811,0.6013103,0.46827114,0.75182354,1.3757666,0.7976100444793701,0.56701463,0.4651936,0.7627175,0.06630201,0.8023411631584167,0.5842156,0.47098053,0.7565507,0.71274656,0.7924370169639587,0.57733625,0.46978205,0.7570443,0.58014256,0.8081184029579163,0.5730454,0.46552795,ssn_ens0_cv4
7,5462.0,0.7649134,38.777004,0.7695639133453369,0.5653004,0.48293298,0.7489395,33.06481,0.7751775979995728,0.647502,0.48955882,0.7943792,30.611498,0.7997799515724182,0.6611813,0.49740085,0.80718845,18.015379,0.8139515519142151,0.6407107,0.4982633,0.7738993,20.816551,0.805086076259613,0.6858157,0.49589399,0.79816437,2.764555,0.8230700492858887,0.65978646,0.4927704,0.80408096,6.755767,0.831656813621521,0.66297793,0.4957825,0.8181182,9.373856,0.8352516293525696,0.6679741,0.49589145,ssn_ens0_cv4
8,381.0,0.14686468,436.22046,0.15403324365615845,1.3623189,0.40090293,0.19013236,236.22047,0.21551214158535004,1.2751158,0.42682338,0.1694018,295.8005,0.1866913139820099,1.3922329,0.39372364,0.18224573,246.4567,0.20791557431221008,1.402144,0.40378866,0.20383851,196.58794,0.22435174882411957,1.3829726,0.4014324,0.19427148,221.52231,0.2128579169511795,1.4455217,0.39940667,0.21075903,156.16798,0.24752475321292877,1.4035165,0.39773226,0.21329212,139.63255,0.2635451555252075,1.402447,0.4029989,ssn_ens0_cv4
9,4850.0,0.7629507,12.14433,0.778741180896759,0.38252658,0.42230305,0.79466665,12.742268,0.8164220452308655,0.4256564,0.43746373,0.77941996,0.80412376,0.8193172216415405,0.4649673,0.43684527,0.80057895,0.55670106,0.8284862637519836,0.47173852,0.42330182,0.79675156,3.0515463,0.8285804390907288,0.48662776,0.4378907,0.794637,2.4742267,0.8396483063697815,0.48735318,0.4353861,0.8064718,1.7731959,0.8445369601249695,0.48537776,0.43667686,0.8009269,0.5773196,0.8428093791007996,0.49990398,0.434604,ssn_ens0_cv4
