,gt_vols,best_dice_ss2,best_avd_ss2,best_dice_dsorted_ss2,GED^2_ss2,sUEO_ss2,best_dice_ss3,best_avd_ss3,best_dice_dsorted_ss3,GED^2_ss3,sUEO_ss3,best_dice_ss5,best_avd_ss5,best_dice_dsorted_ss5,GED^2_ss5,sUEO_ss5,best_dice_ss7,best_avd_ss7,best_dice_dsorted_ss7,GED^2_ss7,sUEO_ss7,best_dice_ss10,best_avd_ss10,best_dice_dsorted_ss10,GED^2_ss10,sUEO_ss10,best_dice_ss15,best_avd_ss15,best_dice_dsorted_ss15,GED^2_ss15,sUEO_ss15,best_dice_ss20,best_avd_ss20,best_dice_dsorted_ss20,GED^2_ss20,sUEO_ss20,best_dice_ss25,best_avd_ss25,best_dice_dsorted_ss25,GED^2_ss25,sUEO_ss25,best_dice_ss30,best_avd_ss30,best_dice_dsorted_ss30,GED^2_ss30,sUEO_ss30,model_name
0,1091.0,0.6493005,9.990834,0.658738374710083,0.72091186,0.4291089,0.6592664,10.082493,0.6802859902381897,0.79612076,0.41824532,0.6579361,4.949588,0.6859710216522217,0.781425,0.41753662,0.6689189,5.68286,0.6917808055877686,0.78586656,0.4263555,0.6590476,1.6498625,0.6972208619117737,0.77383125,0.42201027,0.6591607,2.1998167,0.6948310136795044,0.8075207,0.42761856,0.6673277,0.18331805,0.7075881958007812,0.79979205,0.42536438,0.6666667,3.299725,0.7111756205558777,0.8103227,0.422308,0.6660108,0.091659024,0.7105004787445068,0.8103144,0.42387968,ssn_ens0_cv4
1,22094.0,0.8575251,3.7702546,0.8605543971061707,0.34121346,0.49549899,0.8538022,1.0274283,0.859442412853241,0.37911144,0.4889243,0.8505024,3.0143929,0.8631618618965149,0.3980953,0.49631605,0.85865253,3.8381462,0.869446873664856,0.39588946,0.50155187,0.858145,1.2989953,0.8736780285835266,0.39691588,0.50406295,0.8627256,0.5974473,0.8758821487426758,0.40076777,0.4975988,0.86058754,0.54766,0.8760736584663391,0.40958983,0.49869683,0.86447555,1.1405811,0.8779360055923462,0.4016103,0.49772796,0.8606673,0.7558613,0.8782734274864197,0.40479043,0.49642548,ssn_ens0_cv4
2,3425.0,0.6485517,11.678832,0.6623803377151489,0.7478353,0.48266137,0.65161735,12.116788,0.6658909320831299,0.7936729,0.4970342,0.6517896,1.4890511,0.665791392326355,0.8495084,0.49305558,0.64354366,0.49635038,0.6783660054206848,0.8260353,0.48916185,0.6547411,0.0,0.6830102801322937,0.82283455,0.49417797,0.6499287,0.99270076,0.6798001527786255,0.82902914,0.4931004,0.6575189,0.40875912,0.6824220418930054,0.83344865,0.491557,0.6593719,0.9343065,0.690345048904419,0.8273808,0.49748373,0.6597262,0.78832114,0.6940925121307373,0.82360727,0.49410757,ssn_ens0_cv4
3,4104.0,0.75275296,10.209552,0.765174150466919,0.4511583,0.45272002,0.7571524,11.330409,0.780281662940979,0.5234675,0.46134132,0.76813585,4.848928,0.7865861654281616,0.5896454,0.47417763,0.7632407,1.6325536,0.7922458648681641,0.5862034,0.4752383,0.7701848,0.38986355,0.7969387769699097,0.5710502,0.48011366,0.7672515,0.121832356,0.7939913868904114,0.584467,0.47413236,0.7689507,0.9502924,0.7937976717948914,0.5850711,0.475855,0.7723567,0.6822612,0.7984071969985962,0.58939385,0.4772742,0.7699282,0.31676415,0.8015862703323364,0.5894275,0.47525015,ssn_ens0_cv4
4,4233.0,0.71147215,8.079376,0.7199400663375854,0.5955493,0.47472098,0.71827674,2.1261518,0.7441682815551758,0.63112855,0.49010563,0.7289742,3.0947318,0.7558494210243225,0.6974688,0.4804472,0.719724,5.409875,0.7523277401924133,0.68888086,0.4728548,0.7233505,5.882353,0.7602887153625488,0.6986806,0.48439544,0.72464114,0.8740846,0.7560015320777893,0.7066727,0.47980967,0.72293717,2.6458776,0.7777913212776184,0.68982047,0.48531598,0.72841257,0.28348687,0.7679656147956848,0.7028212,0.48502123,0.724208,2.3860147,0.7695683836936951,0.7034077,0.4828735,ssn_ens0_cv4
5,1614.0,0.6368279,6.257745,0.6631613373756409,0.6926038,0.45067674,0.64778405,11.400249,0.6618610620498657,0.74403244,0.44718838,0.6576718,2.5402727,0.6699250340461731,0.7979436,0.44697225,0.6540955,3.4696407,0.6873417496681213,0.75656515,0.4444818,0.6563607,1.1771995,0.6739130616188049,0.7501783,0.44416973,0.6574803,1.2391573,0.6890203952789307,0.7963826,0.45317164,0.6590276,0.06195787,0.690095841884613,0.8031929,0.45011434,0.6561215,0.49566296,0.6980645060539246,0.7980385,0.45197463,0.6563271,0.8054523,0.6898444890975952,0.786074,0.44853902,ssn_ens0_cv4
6,17496.0,0.83065987,2.2462277,0.8391377329826355,0.37918824,0.4648501,0.8322823,2.189072,0.8456591367721558,0.42379165,0.469063,0.83879143,5.738455,0.8487575054168701,0.41774175,0.46648842,0.8381858,2.7263374,0.8513088226318359,0.426584,0.46988878,0.83873415,0.76588935,0.8528454303741455,0.43374732,0.47232592,0.8398084,2.1662095,0.8541438579559326,0.42492902,0.4700909,0.8405772,0.33721992,0.8536821007728577,0.4321324,0.46959257,0.84024113,0.14860539,0.8548948168754578,0.42916444,0.4722046,0.8405893,0.53726566,0.8553363084793091,0.43527532,0.4739848,ssn_ens0_cv4
7,4049.0,0.6523377,15.806373,0.6756367087364197,0.7251338,0.48469332,0.6502906,3.5317361,0.6788144111633301,0.78372353,0.49989474,0.6559731,4.4702396,0.6888412237167358,0.8005112,0.48983225,0.65907836,0.5680415,0.6938107013702393,0.785383,0.50357974,0.65682393,0.79031855,0.6954043507575989,0.7938575,0.49984133,0.66056305,0.69152874,0.6984764337539673,0.8003957,0.49213347,0.6644651,0.7162262,0.701996386051178,0.7930812,0.50291497,0.65860665,2.8649049,0.6974829435348511,0.80460876,0.49686843,0.6666667,0.41985676,0.7065457105636597,0.8082465,0.49860632,ssn_ens0_cv4
8,2718.0,0.63854426,22.075056,0.6615384817123413,0.6200897,0.41996786,0.62552154,11.626196,0.6770609021186829,0.7511264,0.39885595,0.6459876,5.8866816,0.7074268460273743,0.706546,0.4305945,0.63873255,4.9300957,0.6965739130973816,0.7452282,0.4248185,0.64328486,3.4216337,0.7105847597122192,0.748483,0.42899224,0.646783,3.8631346,0.7229099273681641,0.7435777,0.4348515,0.64969695,1.3980868,0.7193430662155151,0.7594828,0.43170622,0.6498983,1.066961,0.7180333733558655,0.7753327,0.43124992,0.6547577,0.47829285,0.7251114249229431,0.75966084,0.43001047,ssn_ens0_cv4
9,1810.0,0.63909346,4.9723754,0.6560449600219727,0.64248407,0.4337021,0.6437318,10.497238,0.6545454263687134,0.7826862,0.4269129,0.6501767,10.607735,0.6640459895133972,0.7385585,0.4364953,0.64405686,6.077348,0.6674648523330688,0.7648763,0.43666688,0.6481375,7.18232,0.6650645732879639,0.79015714,0.43665332,0.65212196,0.3314917,0.6664716005325317,0.76901084,0.4356417,0.6528762,2.0441988,0.6763284802436829,0.79082394,0.43818372,0.6582734,0.22099447,0.6760563254356384,0.80664027,0.437367,0.6548448,3.2596686,0.6791890263557434,0.7801045,0.43393165,ssn_ens0_cv4
10,1053.0,0.5088469,44.349476,0.5094685554504395,0.89073014,0.40593836,0.47851336,36.467236,0.4809206426143646,0.9916454,0.40448835,0.5173394,32.953465,0.5207238793373108,1.0628228,0.40492707,0.54017097,33.333336,0.5493612289428711,1.0400311,0.4174855,0.5086705,35.707504,0.528623640537262,1.1357831,0.4122896,0.5085653,22.602089,0.5290322303771973,1.1226956,0.41350165,0.53601176,6.1728396,0.5528281927108765,1.0977888,0.41542354,0.52449566,22.88699,0.5495020747184753,1.1152349,0.4135206,0.52881354,3.8936372,0.5581920742988586,1.0868603,0.41317075,ssn_ens0_cv4
11,3938.0,0.6789212,31.462673,0.6804590821266174,0.7440066,0.47320595,0.69558865,26.155409,0.6966358423233032,0.74246204,0.4755979,0.71619153,19.172169,0.7223489284515381,0.7553963,0.48677585,0.71923506,16.759777,0.7278716564178467,0.7796476,0.4868354,0.7031272,8.278314,0.7212973833084106,0.782527,0.4774408,0.71555614,4.2153378,0.7357193231582642,0.77478766,0.4814589,0.7142665,2.920264,0.7329714894294739,0.7879829,0.4810274,0.7273694,7.3133574,0.7474191188812256,0.76796824,0.48844492,0.73864675,5.9674964,0.755537748336792,0.7736262,0.49361494,ssn_ens0_cv4
12,1849.0,0.5124717,56.89562,0.5126653909683228,0.95272493,0.46997637,0.51126707,53.59654,0.5150725841522217,1.0048665,0.46717682,0.51403886,49.756626,0.5223264694213867,1.0908922,0.46536663,0.5570711,49.32396,0.5623188614845276,1.0964853,0.47122338,0.53783786,39.913467,0.5611875653266907,1.078888,0.46203327,0.6011414,29.421309,0.610711932182312,1.0604724,0.47494766,0.57536,30.989725,0.5981688499450684,1.0619167,0.47104126,0.5793418,34.018387,0.5991820096969604,1.087651,0.47010013,0.56360424,16.333153,0.6225165724754333,1.0801908,0.47125316,ssn_ens0_cv4
13,12248.0,0.6643967,4.7109733,0.6745001077651978,0.7342836,0.51247114,0.67741126,6.4255385,0.6886428594589233,0.79130507,0.50331056,0.67419535,4.694644,0.681551992893219,0.7711684,0.51711655,0.66879225,2.0656433,0.6896945834159851,0.77057254,0.5139238,0.67927223,3.4128022,0.6924151182174683,0.7854462,0.51524585,0.6772499,0.8654474,0.6995560526847839,0.80069053,0.51795703,0.6789693,0.21227954,0.6957024335861206,0.8035977,0.51541483,0.6766529,0.37557152,0.6990092396736145,0.80113226,0.51589143,0.6766759,0.45721748,0.7010097503662109,0.7971426,0.51431257,ssn_ens0_cv4
14,3544.0,0.71012807,30.332956,0.7112147808074951,0.6183853,0.48887572,0.7353886,24.266365,0.7401574850082397,0.6597135,0.5001524,0.74399626,20.231377,0.7538536190986633,0.69777995,0.5087423,0.75261885,5.4176073,0.7665130496025085,0.6831272,0.49956602,0.74859315,14.47517,0.7610364556312561,0.7524697,0.5051408,0.75261885,0.59255075,0.7715657353401184,0.73932767,0.5057671,0.75461316,3.8656886,0.7732115387916565,0.7383999,0.5027871,0.7660891,8.916478,0.7843316793441772,0.7217876,0.50008,0.7661102,2.5112867,0.7837134599685669,0.74337107,0.50541353,ssn_ens0_cv4
15,463.0,0.6306466,34.12527,0.7029204368591309,0.5509863,0.4145687,0.6337543,11.87905,0.683316707611084,0.6433265,0.41723773,0.66019416,0.21598272,0.6886290907859802,0.69618624,0.4225704,0.64510167,0.0,0.711155354976654,0.70457137,0.42821807,0.696281,9.071274,0.7310488224029541,0.70463705,0.4287502,0.6549451,3.4557235,0.7190527319908142,0.7314694,0.427013,0.6518354,2.37581,0.7212435007095337,0.72612,0.42955038,0.6556741,2.1598272,0.7261785268783569,0.72134256,0.4293676,0.6726727,0.8639309,0.7365010976791382,0.73235273,0.42650425,ssn_ens0_cv4
16,808.0,0.60741687,6.4356437,0.6496198773384094,0.74362546,0.43875897,0.61190736,21.658417,0.6641172766685486,0.746307,0.4108216,0.63077825,11.014852,0.673455536365509,0.82275784,0.43987352,0.6364749,2.227723,0.6831169128417969,0.8073134,0.42260152,0.6332665,0.86633664,0.6801261901855469,0.7920291,0.42379954,0.65443426,2.3514853,0.6794956922531128,0.83595663,0.4332276,0.64281595,2.7227721,0.6963934302330017,0.80114365,0.43288675,0.6421189,1.3613861,0.6917989253997803,0.8348688,0.4337055,0.6431322,0.6188119,0.7003322243690491,0.82000864,0.43070492,ssn_ens0_cv4
17,4655.0,0.801475,19.398495,0.8034903407096863,0.4880141,0.4670644,0.8046435,16.79914,0.8070216774940491,0.53838867,0.44830638,0.80990547,7.647691,0.8214285969734192,0.51184916,0.45435378,0.81922996,2.491944,0.8316696882247925,0.5036771,0.46595487,0.8156359,7.883996,0.8278841376304626,0.53494006,0.46952108,0.83234406,3.8238454,0.8379660844802856,0.51787144,0.46735758,0.8215952,3.3082705,0.8351799249649048,0.5288796,0.46824285,0.827152,2.4489796,0.8377247452735901,0.52499855,0.46827272,0.82380736,1.8045113,0.8400412797927856,0.5260375,0.4688266,ssn_ens0_cv4
18,6961.0,0.83507025,9.768711,0.8371917009353638,0.36515296,0.48274764,0.83223534,12.469473,0.8392871022224426,0.48068973,0.4826476,0.8308614,3.3759515,0.8410832285881042,0.46228388,0.48296636,0.82719386,2.0112052,0.846925675868988,0.48412457,0.47680542,0.8314709,1.0056026,0.8468358516693115,0.49684078,0.48129672,0.83112484,3.3472202,0.8480924963951111,0.5024119,0.48136628,0.8376381,0.68955606,0.8578741550445557,0.4836674,0.4796508,0.83480805,1.0774314,0.8529256582260132,0.4942039,0.47962797,0.83308965,2.6863956,0.8591141700744629,0.5003017,0.48069566,ssn_ens0_cv4
19,2718.0,0.7938235,9.676232,0.7945157885551453,0.45416775,0.42896622,0.7946572,6.585725,0.7964757680892944,0.5258812,0.43675172,0.8017801,1.5820457,0.8112115859985352,0.55829126,0.44031912,0.80578035,9.050773,0.8248255848884583,0.5497759,0.4295151,0.80927175,1.5820457,0.8257947564125061,0.5590612,0.43987393,0.810652,1.7660044,0.8296403884887695,0.57121384,0.4391214,0.8149237,0.1839588,0.8431963920593262,0.5622256,0.445645,0.8141659,1.1037527,0.8431594967842102,0.5698551,0.44314477,0.81833744,1.066961,0.844122052192688,0.5692978,0.4423086,ssn_ens0_cv4
20,2923.0,0.77318734,6.192268,0.7788026332855225,0.402596,0.41665676,0.7958955,6.9107084,0.8140593767166138,0.44424585,0.43697312,0.8015695,2.086897,0.8197802305221558,0.4384837,0.4163086,0.80588776,1.5395142,0.8297069072723389,0.45460498,0.41889578,0.80641633,0.20526858,0.8293657898902893,0.46984994,0.42608446,0.81134176,2.4632227,0.8312786221504211,0.4625959,0.42590916,0.80996543,0.27369142,0.837677538394928,0.48304227,0.4341204,0.8126468,1.607937,0.8359375,0.46767306,0.42478156,0.8107633,1.2316114,0.8365333080291748,0.47600445,0.43492043,ssn_ens0_cv4
21,9645.0,0.7424192,14.681181,0.7446233630180359,0.5810819,0.46931744,0.74834085,6.2830486,0.7551281452178955,0.598825,0.4732513,0.7477502,0.30067393,0.7653123736381531,0.61073285,0.47463694,0.7506579,5.007776,0.7608237266540527,0.6286568,0.46762702,0.7514822,5.0285125,0.7698841691017151,0.65035367,0.46932518,0.7563359,2.229134,0.7756712436676025,0.63958013,0.46895206,0.7617439,3.5666149,0.7737705111503601,0.635618,0.47262013,0.7553608,1.2752723,0.7729018926620483,0.6412846,0.4720306,0.754408,1.6588906,0.7786418199539185,0.6438623,0.47530815,ssn_ens0_cv4
22,9429.0,0.7910664,4.666455,0.7933944463729858,0.37926918,0.46281743,0.7919698,7.042104,0.8016993999481201,0.4720532,0.46161842,0.79901505,6.1830525,0.8057443499565125,0.49778795,0.46946603,0.79732376,4.974016,0.8063962459564209,0.484544,0.46360964,0.8006961,0.07423905,0.813386857509613,0.49323496,0.4668106,0.7996885,3.2877293,0.8148268461227417,0.49166507,0.45815632,0.8031001,1.357514,0.816357433795929,0.5005566,0.46473387,0.7983513,1.8771874,0.8158308267593384,0.5061046,0.4680461,0.80283594,0.08484463,0.8169136643409729,0.501501,0.4651524,ssn_ens0_cv4
23,5187.0,0.7419417,0.2313476,0.7423521280288696,0.50561816,0.46527383,0.72665536,4.9354153,0.7405259609222412,0.61537635,0.45371124,0.7284451,12.31926,0.7514681220054626,0.621244,0.45711046,0.74109215,9.003277,0.7557594180107117,0.6291189,0.46309978,0.7449342,5.918643,0.7584059834480286,0.66241175,0.4668364,0.73771465,4.626952,0.7568243145942688,0.65485805,0.46200293,0.74233687,3.0653558,0.7591628432273865,0.6512892,0.4659277,0.74144757,0.86755353,0.7612168192863464,0.651163,0.46667594,0.7431466,2.0242915,0.7673186659812927,0.6544072,0.46618098,ssn_ens0_cv4
24,11729.0,0.720785,0.70764774,0.7349172234535217,0.5221141,0.46497014,0.727723,13.743712,0.7420725226402283,0.5764981,0.4511215,0.7317138,5.925484,0.7471024394035339,0.6196048,0.4691443,0.73574144,2.8476427,0.7522076964378357,0.6292249,0.46760836,0.7352563,3.094893,0.7512259483337402,0.6457994,0.4722275,0.7286249,0.23872451,0.7565369606018066,0.6561906,0.47332236,0.73461765,1.1850967,0.7600554823875427,0.6489106,0.47237712,0.7369313,0.58828545,0.7605951428413391,0.6481689,0.4723038,0.73729414,0.23019865,0.7646722793579102,0.65579224,0.47299078,ssn_ens0_cv4
25,401.0,0.4319066,56.3591,0.44688645005226135,0.94306016,0.40170875,0.41587576,89.02743,0.43744954466819763,1.1829622,0.41957667,0.41616163,46.882793,0.4584837555885315,1.1595681,0.43381932,0.43947858,33.167084,0.4857405722141266,1.1440778,0.4224929,0.47413793,18.952618,0.5295358896255493,1.0677667,0.41280088,0.47566372,0.24937657,0.5213849544525146,1.1205657,0.43160528,0.44136462,5.4862843,0.5279831290245056,1.1308229,0.4321763,0.4738676,14.713218,0.5398138761520386,1.1197473,0.43320337,0.46922183,8.478804,0.5507246255874634,1.141683,0.43223765,ssn_ens0_cv4
26,360.0,0.4971623,44.72222,0.47129908204078674,0.8917414,0.3824065,0.5078219,30.833334,0.5127071738243103,0.9998366,0.42204285,0.5282113,31.388887,0.541850209236145,1.0479407,0.4186114,0.5360577,31.111113,0.553881824016571,1.0387181,0.39244804,0.529274,13.888889,0.5711008906364441,1.0085726,0.3879807,0.53350854,11.388889,0.5668571591377258,1.0417404,0.39713162,0.5361803,0.8333334,0.5596432685852051,1.0351301,0.3986657,0.54100364,17.5,0.5881032347679138,1.0560968,0.40706584,0.55025125,1.6666667,0.5970149040222168,1.0352284,0.3994171,ssn_ens0_cv4
27,1753.0,0.58973646,5.6474614,0.5923227667808533,0.829757,0.45721582,0.5621437,0.11409014,0.5807033181190491,0.97260004,0.4606858,0.5629586,5.6474614,0.5986159443855286,0.8872449,0.46668375,0.5571966,3.0233884,0.5818939805030823,0.96943665,0.4626007,0.57592493,6.617228,0.6083382368087769,0.9704806,0.46372148,0.5742739,0.0,0.6214285492897034,0.9876024,0.4585886,0.57509476,3.365659,0.619568407535553,0.9818265,0.46102372,0.5778276,0.6274957,0.619568407535553,0.986941,0.46493044,0.577422,1.4261266,0.6289129257202148,0.9825583,0.46343243,ssn_ens0_cv4
28,4017.0,0.47812238,51.506096,0.48373982310295105,1.0245996,0.4177443,0.4965816,50.709488,0.4993292987346649,1.0894686,0.42032647,0.50974023,46.65173,0.5206611752510071,1.1415323,0.42423648,0.53264284,41.37416,0.5393186807632446,1.1028216,0.43070984,0.5466371,31.590738,0.5610873699188232,1.0739135,0.44298553,0.56579137,24.620363,0.580413281917572,1.0952882,0.43905792,0.5590154,32.113518,0.571517825126648,1.1121781,0.43738738,0.5593416,27.582773,0.5734691023826599,1.1119558,0.43855563,0.5610617,23.674383,0.5797144770622253,1.1262968,0.4350466,ssn_ens0_cv4
29,2720.0,0.5302847,42.794117,0.5393896102905273,0.92830026,0.44996557,0.51477134,20.294117,0.5369228720664978,0.96706986,0.4500386,0.53578544,6.6911764,0.5510887503623962,0.9654918,0.48774716,0.52266246,18.161764,0.5410085320472717,1.0258527,0.44935066,0.53728104,7.6102943,0.543152391910553,1.0249603,0.46338922,0.53644055,3.639706,0.5554594993591309,1.0249413,0.4530775,0.53590345,4.8161764,0.5505388975143433,1.0507168,0.4613767,0.54087865,7.2426467,0.5654191374778748,1.0162691,0.45947567,0.53963274,1.8382354,0.5508216023445129,1.0401582,0.46225667,ssn_ens0_cv4
30,4774.0,0.69332707,21.386679,0.6970668435096741,0.6156169,0.46924338,0.68099254,23.565145,0.6941741704940796,0.74222225,0.46880084,0.69112176,2.9953918,0.7123194932937622,0.7343244,0.47085458,0.7008445,6.01173,0.7212192416191101,0.7451764,0.47426915,0.71051794,2.241307,0.7291879057884216,0.76721376,0.48345378,0.70245147,10.0544615,0.7294357419013977,0.75431967,0.47826245,0.7117177,4.0636783,0.7356828451156616,0.7540252,0.4806186,0.7138631,1.7595308,0.7417840361595154,0.7637198,0.48081592,0.71100444,4.294093,0.7369123101234436,0.7575798,0.4769325,ssn_ens0_cv4
