,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.5498559,7.0142136,48.471615,0.42857143,0.55331415,0.60651296,0.6057547,8.515285,0.5579648,ssn_prehead32_rank12_sdice0
1,0.86190295,1.7320508,7.71751,0.6,0.70469797,0.47388214,0.8667972,2.0801914,0.4727859,ssn_prehead32_rank12_sdice0
2,0.64253694,5.3851647,27.223179,0.71428573,0.776699,0.5594684,0.6469262,9.150889,0.5654733,ssn_prehead32_rank12_sdice0
3,0.5836249,6.2364774,35.558113,0.5208333,0.5813953,0.55447274,0.5993266,5.063291,0.5276188,ssn_prehead32_rank12_sdice0
4,0.901898,1.4142135,7.0238667,0.65,0.7303371,0.43020764,0.90332896,0.121354766,0.43115225,ssn_prehead32_rank12_sdice0
5,0.5023898,8.365969,46.91057,0.3265306,0.4667747,0.63272685,0.5733764,4.9593496,0.5673236,ssn_prehead32_rank12_sdice0
6,0.690203,3.8449945,23.657587,0.33333334,0.4848485,0.5526498,0.6904677,4.2023344,0.53073,ssn_prehead32_rank12_sdice0
7,0.51874787,13.160539,50.30896,0.32478634,0.4874771,0.64671755,0.58254415,1.1843461,0.6053824,ssn_prehead32_rank12_sdice0
8,0.6129559,5.3851647,4.0533333,0.65,0.715749,0.62054175,0.6174599,9.546666,0.6025012,ssn_prehead32_rank12_sdice0
9,0.48681167,11.449883,44.420444,0.2361111,0.3569061,0.572913,0.49921507,0.5039597,0.57493037,ssn_prehead32_rank12_sdice0
10,0.5936073,2.236068,2.7777777,0.71428573,0.6666667,0.61293703,0.6075269,3.1746035,0.56928027,ssn_prehead32_rank12_sdice0
11,0.7146721,10.695728,15.127273,0.75,0.48803827,0.51417875,0.7358491,5.890909,0.5064225,ssn_prehead32_rank12_sdice0
12,0.77845657,2.0,17.434692,0.5641026,0.6913891,0.50620437,0.7767746,0.73378336,0.50154245,ssn_prehead32_rank12_sdice0
13,0.89273596,1.7320508,15.6066265,0.44927537,0.61584973,0.42613095,0.91014665,3.9600506,0.40693894,ssn_prehead32_rank12_sdice0
14,0.86628366,1.4142135,15.106788,0.6086956,0.71611255,0.4617517,0.8743033,1.4201051,0.4485217,ssn_prehead32_rank12_sdice0
15,0.81330997,3.3011901,18.21076,0.6923077,0.76153845,0.4857465,0.819398,2.3241005,0.48444024,ssn_prehead32_rank12_sdice0
16,0.76536924,1.4142135,5.149254,0.7083333,0.67042255,0.53684086,0.76863354,0.5970149,0.5145766,ssn_prehead32_rank12_sdice0
17,0.7719127,2.4494898,5.759494,0.59615386,0.7209302,0.51804465,0.75959384,10.474684,0.51994014,ssn_prehead32_rank12_sdice0
18,0.7954975,1.7320508,7.541549,0.75609756,0.7680991,0.5082196,0.7996837,1.7403575,0.50673616,ssn_prehead32_rank12_sdice0
19,0.75542235,3.7416575,5.0532827,0.59302324,0.6882818,0.52381545,0.7481846,5.929873,0.53043324,ssn_prehead32_rank12_sdice0
20,0.7209302,5.0,31.036772,0.254717,0.404062,0.6016702,0.7674218,0.172574,0.55292493,ssn_prehead32_rank12_sdice0
21,0.6931217,2.236068,9.096497,0.51111114,0.54934,0.5816667,0.67866004,1.8438843,0.57979834,ssn_prehead32_rank12_sdice0
22,0.8203943,1.4142135,5.6751003,0.75,0.8171206,0.5003826,0.8158772,3.487822,0.5038987,ssn_prehead32_rank12_sdice0
23,0.61513156,9.034217,87.13105,0.85714287,0.6,0.5667572,0.6722338,9.917356,0.52773327,ssn_prehead32_rank12_sdice0
24,0.821494,2.236068,6.626409,0.46875,0.5641593,0.54057586,0.82165504,0.62801933,0.5364458,ssn_prehead32_rank12_sdice0
25,0.6147553,7.6811457,33.89954,0.2,0.328125,0.63467634,0.6291092,11.768988,0.6255154,ssn_prehead32_rank12_sdice0
26,0.80381614,4.472136,8.991768,0.2012987,0.32324517,0.51766884,0.7984233,0.021107437,0.5192127,ssn_prehead32_rank12_sdice0
27,0.85176843,1.4142135,9.337337,0.67391306,0.74685365,0.48216867,0.8537997,0.30443305,0.4833938,ssn_prehead32_rank12_sdice0
28,0.83495295,1.4142135,14.333572,0.5365854,0.6567164,0.4955604,0.84291524,1.210816,0.4892113,ssn_prehead32_rank12_sdice0
29,0.7856693,4.2426405,15.569966,0.19512194,0.3074108,0.5408568,0.7908319,3.7406142,0.53559136,ssn_prehead32_rank12_sdice0
30,0.7418493,5.0990195,24.675325,0.33333334,0.4976526,0.572145,0.7726862,4.505698,0.5499452,ssn_prehead32_rank12_sdice0
31,0.39401993,10.816654,53.741497,0.30555555,0.4578791,0.71394014,0.4938391,1.1175898,0.6393118,ssn_prehead32_rank12_sdice0
32,0.7246377,2.669694,9.148936,0.8181818,0.64285713,0.53721404,0.7188989,0.9574468,0.5052236,ssn_prehead32_rank12_sdice0
33,0.7882955,2.0,6.3859982,0.72727275,0.6037736,0.5286126,0.79582834,1.9236835,0.52100194,ssn_prehead32_rank12_sdice0
34,0.61065006,7.1414285,7.311828,0.30645162,0.4583836,0.6113092,0.6042885,2.795699,0.6078508,ssn_prehead32_rank12_sdice0
