,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,ssn_prehead32_rank15_sdice0.1,0.7248780131340027,0.03969651833176613,4.035483360290527,1.0398402214050293,18.563392639160156,5.7862701416015625,0.5695358514785767,0.06560011208057404,0.6045951843261719,0.0455976277589798,0.5407371520996094,0.01979253999888897,0.7389335632324219,0.036721449345350266,3.325913667678833,1.2897566556930542,0.5275233387947083,0.01729285717010498
