,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,ssn_prehead32_rank15_sdice0.05,0.7104189991950989,0.04214762523770332,5.637814044952393,2.1044228076934814,19.562963485717773,5.578031539916992,0.5232399702072144,0.06453197449445724,0.5790438652038574,0.04879193380475044,0.5403152704238892,0.020259613171219826,0.7202706933021545,0.03893718123435974,4.288520812988281,1.3429853916168213,0.5216899514198303,0.014465547166764736
