,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.5188794,6.099093,56.593887,0.44444445,0.5797101,0.625676,0.6049226,7.5982533,0.54170525,ssn_prehead32_rank18_sdice0
1,0.85771364,2.0,12.574757,0.62,0.70150864,0.4723295,0.86466885,0.7852723,0.4677379,ssn_prehead32_rank18_sdice0
2,0.61300087,4.3472733,38.927135,0.71428573,0.7781457,0.57300395,0.6302374,6.712565,0.57328373,ssn_prehead32_rank18_sdice0
3,0.6159858,7.0,38.032223,0.39583334,0.4836746,0.532401,0.62406945,3.739931,0.5223285,ssn_prehead32_rank18_sdice0
4,0.89836437,1.4142135,10.693929,0.65,0.68646866,0.43258348,0.91075295,0.33832237,0.41550454,ssn_prehead32_rank18_sdice0
5,0.44929245,7.071068,62.113823,0.3469388,0.4930643,0.6599341,0.5831947,4.5528455,0.5497583,ssn_prehead32_rank18_sdice0
6,0.6462422,4.1231055,37.431908,0.33333334,0.42857143,0.5840702,0.71480143,5.9922175,0.5241765,ssn_prehead32_rank18_sdice0
7,0.51779056,10.963561,48.043255,0.3846154,0.5383023,0.6448463,0.61921513,9.732235,0.5779018,ssn_prehead32_rank18_sdice0
8,0.62334675,3.169995,14.506667,0.7375,0.803856,0.5936508,0.62208986,2.9866667,0.55396044,ssn_prehead32_rank18_sdice0
9,0.47709164,17.120161,55.435566,0.29166666,0.42246437,0.5692762,0.50601375,15.694745,0.5372078,ssn_prehead32_rank18_sdice0
10,0.57185626,1.7320508,23.280424,0.85714287,0.7741935,0.6145122,0.5703186,6.4814816,0.57763237,ssn_prehead32_rank18_sdice0
11,0.71974295,10.805073,3.709091,0.75,0.5816327,0.51478213,0.72062665,5.018182,0.51764345,ssn_prehead32_rank18_sdice0
12,0.7805606,2.236068,23.040798,0.51282054,0.658554,0.50554574,0.7877308,4.4320517,0.49624774,ssn_prehead32_rank18_sdice0
13,0.8895045,1.4142135,16.820147,0.49275362,0.63236207,0.4325402,0.91217476,0.088597745,0.40044925,ssn_prehead32_rank18_sdice0
14,0.8604967,1.4142135,19.009281,0.6086956,0.7445087,0.4696423,0.8711749,1.587834,0.44842488,ssn_prehead32_rank18_sdice0
15,0.8170796,4.1231055,18.815664,0.65384614,0.7574257,0.47995996,0.8128031,3.0563514,0.4785136,ssn_prehead32_rank18_sdice0
16,0.76227593,1.4142135,8.5074625,0.625,0.60747665,0.5194467,0.7591771,2.164179,0.5109042,ssn_prehead32_rank18_sdice0
17,0.771281,2.4494898,10.031646,0.6730769,0.7753548,0.51235265,0.76834035,2.3101265,0.5196256,ssn_prehead32_rank18_sdice0
18,0.80235314,1.4142135,5.2210727,0.8292683,0.7428403,0.4935368,0.800476,2.3675132,0.49714696,ssn_prehead32_rank18_sdice0
19,0.7558889,3.0,21.227226,0.5697674,0.68098545,0.531569,0.7577895,3.3001032,0.5259207,ssn_prehead32_rank18_sdice0
20,0.7169211,4.1231055,33.05456,0.3301887,0.4867872,0.59512913,0.7749546,0.3982477,0.5366171,ssn_prehead32_rank18_sdice0
21,0.7398281,2.236068,14.505224,0.51111114,0.5623472,0.55066735,0.7416742,3.7492316,0.5387935,ssn_prehead32_rank18_sdice0
22,0.8273138,1.4142135,11.444786,0.73214287,0.7522936,0.4882677,0.82668924,2.0217545,0.4910546,ssn_prehead32_rank18_sdice0
23,0.63401836,5.4211044,70.0118,0.85714287,0.62068963,0.5347048,0.7086168,8.264462,0.49608743,ssn_prehead32_rank18_sdice0
24,0.8072078,2.236068,2.5040257,0.421875,0.54634464,0.5468634,0.8135165,3.9452498,0.53805417,ssn_prehead32_rank18_sdice0
25,0.60915273,6.0,43.047806,0.2,0.32941177,0.6296125,0.6465232,6.7459354,0.5938919,ssn_prehead32_rank18_sdice0
26,0.80519867,4.0,10.525576,0.23376623,0.36426264,0.5195407,0.8052584,2.7932174,0.5184034,ssn_prehead32_rank18_sdice0
27,0.8395884,1.4142135,17.210894,0.65217394,0.7467533,0.49436775,0.85007304,1.267776,0.4829538,ssn_prehead32_rank18_sdice0
28,0.83623564,1.4142135,17.788944,0.5365854,0.6606607,0.49781448,0.85138965,0.5934434,0.48011094,ssn_prehead32_rank18_sdice0
29,0.7719555,5.8309517,22.709898,0.18292683,0.30385664,0.5354042,0.79016864,2.4982934,0.5340549,ssn_prehead32_rank18_sdice0
30,0.75114274,4.1231055,26.044704,0.36036035,0.52060735,0.56699896,0.7775081,3.445534,0.5493484,ssn_prehead32_rank18_sdice0
31,0.31946403,9.486833,62.19631,0.20833333,0.32303372,0.7484095,0.5141836,16.520893,0.6154987,ssn_prehead32_rank18_sdice0
32,0.7379679,1.4142135,20.957447,0.8181818,0.75,0.5179487,0.74141634,1.7021276,0.4860599,ssn_prehead32_rank18_sdice0
33,0.789975,2.236068,1.9552191,0.77272725,0.5643154,0.5202615,0.78494537,8.120467,0.52482575,ssn_prehead32_rank18_sdice0
34,0.61047345,6.708204,0.14336918,0.30645162,0.4198895,0.60382056,0.62563777,10.035843,0.56377095,ssn_prehead32_rank18_sdice0
