,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.6475781,3.1622777,16.9869,0.5555556,0.61946905,0.5546197,0.6582064,4.541485,0.54126537,ssn_prehead32_rank25_sdice0
1,0.8736712,1.4142135,5.954548,0.78,0.6926852,0.47073904,0.87484616,1.7421603,0.46137226,ssn_prehead32_rank25_sdice0
2,0.58816063,5.0,19.248423,0.75,0.7741935,0.5919448,0.5828156,1.8932875,0.5875483,ssn_prehead32_rank25_sdice0
3,0.64656425,2.236068,1.5535098,0.7291667,0.62910473,0.54775995,0.6317757,15.304949,0.55315644,ssn_prehead32_rank25_sdice0
4,0.912884,1.4142135,1.481999,0.65,0.64310956,0.41876382,0.91109073,1.3091605,0.42337686,ssn_prehead32_rank25_sdice0
5,0.6282395,4.8989797,18.04878,0.4489796,0.6107072,0.5771264,0.6413,5.121951,0.566317,ssn_prehead32_rank25_sdice0
6,0.72548246,2.236068,2.4124513,0.3939394,0.4832714,0.5294847,0.7219472,10.583658,0.5279456,ssn_prehead32_rank25_sdice0
7,0.55402374,11.108498,39.39238,0.41025642,0.5614035,0.6268904,0.61732763,3.861998,0.5895924,ssn_prehead32_rank25_sdice0
8,0.63697404,2.236068,38.293335,0.8875,0.8307503,0.59919804,0.65483445,1.3333334,0.5976236,ssn_prehead32_rank25_sdice0
9,0.48748353,10.289964,36.069115,0.3472222,0.44283414,0.58904773,0.4914824,1.3678906,0.5827732,ssn_prehead32_rank25_sdice0
10,0.66365176,1.4142135,33.99471,0.9285714,0.7900553,0.59640837,0.670405,4.2328043,0.56364703,ssn_prehead32_rank25_sdice0
11,0.7088683,11.0,43.563637,0.9166667,0.5140187,0.53777695,0.75357014,1.3818182,0.5123248,ssn_prehead32_rank25_sdice0
12,0.79308856,1.4142135,3.845025,0.5641026,0.65088755,0.50067824,0.792233,3.492809,0.49363735,ssn_prehead32_rank25_sdice0
13,0.92258847,1.0,0.44030392,0.65217394,0.72164947,0.3846251,0.9202866,3.0928667,0.38790208,ssn_prehead32_rank25_sdice0
14,0.8915851,1.0,0.01118193,0.82608694,0.76,0.42662776,0.88905454,4.975959,0.42764813,ssn_prehead32_rank25_sdice0
15,0.8187287,3.0,4.170646,0.7692308,0.74380165,0.47909668,0.82040673,1.3371538,0.4693908,ssn_prehead32_rank25_sdice0
16,0.77580315,1.4142135,18.35821,0.6666667,0.6315789,0.53288805,0.77920276,7.014925,0.5117191,ssn_prehead32_rank25_sdice0
17,0.7857032,1.4142135,3.6392405,0.8269231,0.8355919,0.5128549,0.7776696,5.0,0.5133266,ssn_prehead32_rank25_sdice0
18,0.7824954,2.0,28.582628,0.85365856,0.6682578,0.5263102,0.8091555,0.7055503,0.4980032,ssn_prehead32_rank25_sdice0
19,0.76727855,2.0,3.179787,0.6511628,0.6693227,0.52801245,0.76300174,3.0250945,0.52875,ssn_prehead32_rank25_sdice0
20,0.7805016,2.236068,12.637728,0.35849056,0.49791542,0.55299306,0.7956961,0.13274924,0.5236173,ssn_prehead32_rank25_sdice0
21,0.7578426,2.0,23.35587,0.4888889,0.5543307,0.54901797,0.7721708,5.8389673,0.5432413,ssn_prehead32_rank25_sdice0
22,0.8326902,1.4142135,5.2849374,0.83928573,0.7733276,0.4970134,0.8346152,0.13005438,0.49011883,ssn_prehead32_rank25_sdice0
23,0.6581586,5.0990195,59.031876,0.6785714,0.51474106,0.5706516,0.7253886,5.076741,0.533628,ssn_prehead32_rank25_sdice0
24,0.8055062,2.236068,22.26248,0.578125,0.5448246,0.5707695,0.8252678,1.5378422,0.5375755,ssn_prehead32_rank25_sdice0
25,0.6677852,11.027217,11.987382,0.3,0.40298507,0.61994356,0.67613566,1.8199466,0.6138437,ssn_prehead32_rank25_sdice0
26,0.8294671,2.0,7.1554213,0.2792208,0.39944658,0.5054238,0.82813925,0.8372617,0.50339323,ssn_prehead32_rank25_sdice0
27,0.86101735,1.4142135,6.351391,0.8586956,0.8036968,0.4838356,0.8601173,1.8933233,0.4787844,ssn_prehead32_rank25_sdice0
28,0.8567141,1.4142135,0.93802345,0.70731705,0.7360073,0.48358497,0.85502994,2.617851,0.48327464,ssn_prehead32_rank25_sdice0
29,0.7830746,3.6055512,2.546075,0.2195122,0.3166784,0.5574551,0.7843054,2.8737202,0.53095675,ssn_prehead32_rank25_sdice0
30,0.80559593,1.4142135,5.495185,0.4864865,0.6276079,0.53113645,0.80856127,0.60959446,0.5299187,ssn_prehead32_rank25_sdice0
31,0.4436902,8.804491,42.517006,0.31944445,0.44057468,0.6734805,0.51041186,8.843537,0.63548386,ssn_prehead32_rank25_sdice0
32,0.7202633,11.607935,26.276596,0.8181818,0.55598456,0.5609,0.7354966,0.5319149,0.5446154,ssn_prehead32_rank25_sdice0
33,0.7724341,3.6055512,24.913277,0.8636364,0.4883534,0.55760217,0.8012507,2.459792,0.52986556,ssn_prehead32_rank25_sdice0
34,0.6817141,3.6259673,19.139786,0.4516129,0.5678627,0.58252114,0.6750721,1.0035843,0.577891,ssn_prehead32_rank25_sdice0
