,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.6159102,5.0,21.048035,0.4920635,0.5549872,0.56573546,0.6155884,2.2270744,0.56311536,ssn_prehead32_rank15_sdice0.1
1,0.8702156,1.7320508,4.618025,0.7,0.74336284,0.46458033,0.86863816,0.478444,0.46320894,ssn_prehead32_rank15_sdice0.1
2,0.62955153,3.9741657,4.04475,0.78571427,0.78867924,0.5797829,0.6437241,13.281698,0.56919646,ssn_prehead32_rank15_sdice0.1
3,0.6121123,6.0372434,5.2359033,0.625,0.5896806,0.5427239,0.619063,18.527042,0.53813857,ssn_prehead32_rank15_sdice0.1
4,0.9055218,1.4142135,5.7330933,0.6,0.6818182,0.42463222,0.906785,0.30890304,0.42846626,ssn_prehead32_rank15_sdice0.1
5,0.5379939,8.261314,39.512196,0.3877551,0.54556805,0.61527663,0.57649666,1.4634147,0.5768896,ssn_prehead32_rank15_sdice0.1
6,0.72027373,4.289144,18.054474,0.3030303,0.43956044,0.5322436,0.72324723,1.3229573,0.5125807,ssn_prehead32_rank15_sdice0.1
7,0.5956267,12.821818,32.801235,0.3846154,0.53571427,0.60059226,0.6303818,5.4582906,0.56363666,ssn_prehead32_rank15_sdice0.1
8,0.63176805,2.4494898,7.84,0.7375,0.7645458,0.58011067,0.6272157,4.4266667,0.5843308,ssn_prehead32_rank15_sdice0.1
9,0.48977816,9.949874,34.48524,0.31944445,0.40707964,0.559689,0.4872814,7.9913607,0.55722076,ssn_prehead32_rank15_sdice0.1
10,0.5989975,1.8258331,11.111111,0.71428573,0.7407407,0.6129747,0.5974026,1.0582011,0.6036747,ssn_prehead32_rank15_sdice0.1
11,0.6595682,12.808198,45.890907,0.7916667,0.39778325,0.5418404,0.73864543,2.0363636,0.5016836,ssn_prehead32_rank15_sdice0.1
12,0.8019253,1.7320508,1.2327561,0.61538464,0.6985447,0.4890274,0.8030984,10.537129,0.4962779,ssn_prehead32_rank15_sdice0.1
13,0.9015356,1.4142135,13.797084,0.49275362,0.6377968,0.4157748,0.91476905,2.4136174,0.39803132,ssn_prehead32_rank15_sdice0.1
14,0.8729987,1.4142135,3.7459466,0.6956522,0.75829387,0.44983596,0.86896634,1.3082858,0.4517812,ssn_prehead32_rank15_sdice0.1
15,0.8305867,3.0,6.813117,0.7307692,0.76813316,0.46859404,0.8256912,0.25469595,0.46678495,ssn_prehead32_rank15_sdice0.1
16,0.7525664,1.4142135,10.820895,0.625,0.58035713,0.5374501,0.754159,1.8656716,0.5200802,ssn_prehead32_rank15_sdice0.1
17,0.7674384,1.4142135,11.867088,0.7307692,0.7806494,0.5203682,0.77485865,1.9303796,0.5077989,ssn_prehead32_rank15_sdice0.1
18,0.7758535,2.0,21.809345,0.75609756,0.70454544,0.5289553,0.80390227,1.6933209,0.5004427,ssn_prehead32_rank15_sdice0.1
19,0.7608714,2.236068,1.1859746,0.6744186,0.75058824,0.529829,0.75630254,5.6892405,0.5380476,ssn_prehead32_rank15_sdice0.1
20,0.75767416,5.0990195,20.098234,0.3301887,0.48471543,0.5632175,0.7692741,4.048852,0.5549758,ssn_prehead32_rank15_sdice0.1
21,0.7041825,3.0,42.470806,0.53333336,0.58299595,0.5891472,0.73311317,2.7043638,0.5610455,ssn_prehead32_rank15_sdice0.1
22,0.82488215,1.4142135,5.6514544,0.85714287,0.8,0.49893454,0.8283093,1.6552376,0.4893202,ssn_prehead32_rank15_sdice0.1
23,0.61659753,3.0,84.533646,0.8214286,0.5951941,0.58112353,0.710992,1.2987013,0.5444248,ssn_prehead32_rank15_sdice0.1
24,0.8126059,2.236068,13.84058,0.5,0.58947366,0.5527648,0.8192437,3.341385,0.53973776,ssn_prehead32_rank15_sdice0.1
25,0.6675434,4.582576,15.481679,0.2375,0.37484586,0.6072012,0.6789366,1.625819,0.6048862,ssn_prehead32_rank15_sdice0.1
26,0.8125278,2.828427,5.776402,0.25324675,0.38810357,0.5221533,0.8129141,0.71061707,0.5208031,ssn_prehead32_rank15_sdice0.1
27,0.85276395,1.4142135,7.6233373,0.7282609,0.7677489,0.48263067,0.8545501,0.30443305,0.4843005,ssn_prehead32_rank15_sdice0.1
28,0.85043406,1.4142135,11.466858,0.5609756,0.6583435,0.47928882,0.8528,3.374013,0.48002276,ssn_prehead32_rank15_sdice0.1
29,0.78522444,4.1231055,11.883959,0.2195122,0.34394905,0.540703,0.7917485,0.040955633,0.5323307,ssn_prehead32_rank15_sdice0.1
30,0.78187805,3.7416575,14.939483,0.3783784,0.5399449,0.54875845,0.7890416,4.45269,0.5468125,ssn_prehead32_rank15_sdice0.1
31,0.4170616,8.602325,46.20991,0.2638889,0.4001755,0.70752954,0.49422747,2.186589,0.6382978,ssn_prehead32_rank15_sdice0.1
32,0.75162417,7.2971997,12.87234,0.8181818,0.576,0.5322518,0.7702196,1.3829787,0.5049193,ssn_prehead32_rank15_sdice0.1
33,0.7760652,2.828427,16.871649,0.8181818,0.6081081,0.5500172,0.7969797,1.7817723,0.5190818,ssn_prehead32_rank15_sdice0.1
34,0.62857145,4.472136,38.351254,0.4516129,0.58280545,0.6100625,0.6241091,3.2258062,0.6009723,ssn_prehead32_rank15_sdice0.1
