,model_name,dice_mean,dice_95%conf,hd95_mean,hd95_95%conf,avd_mean,avd_95%conf,recall_mean,recall_95%conf,f1_mean,f1_95%conf,rmse_mean,rmse_95%conf,best_dice_mean,best_dice_95%conf,best_avd_mean,best_avd_95%conf,best_rmse_mean,best_rmse_95%conf
0,ssn_prehead16_rank15_sdice0,0.7245973944664001,0.038110893219709396,4.151613235473633,1.2165366411209106,17.739444732666016,6.247190952301025,0.6103855967521667,0.06962361931800842,0.6093906164169312,0.04366570711135864,0.544239342212677,0.02088097855448723,0.7336267232894897,0.03631390258669853,3.671229839324951,1.304612398147583,0.509025514125824,0.019027668982744217
