,dice,hd95,avd,recall,f1,rmse,best_dice,best_avd,best_rmse,model_name
0,0.62270373,4.472136,14.585153,0.52380955,0.55,0.5665391,0.6280633,1.3537118,0.47730473,ssn_prehead16_rank15_sdice0
1,0.86537445,1.4142135,3.609132,0.72,0.75789475,0.4754068,0.8649222,0.9308856,0.46983656,ssn_prehead16_rank15_sdice0
2,0.6206389,3.6055512,5.134825,0.85714287,0.7860262,0.5977131,0.6191375,10.556512,0.5845855,ssn_prehead16_rank15_sdice0
3,0.628872,2.828427,3.1070197,0.6458333,0.60194176,0.54398996,0.6236057,13.578826,0.5257167,ssn_prehead16_rank15_sdice0
4,0.90809125,1.4142135,4.023094,0.7,0.74204946,0.41922468,0.91046244,0.41187072,0.41604355,ssn_prehead16_rank15_sdice0
5,0.56163776,5.40818,17.317074,0.4489796,0.55908513,0.610405,0.5581755,3.9837399,0.33445272,ssn_prehead16_rank15_sdice0
6,0.7285086,2.6010647,5.36965,0.3939394,0.4609929,0.5258259,0.71601206,6.0700393,0.5096993,ssn_prehead16_rank15_sdice0
7,0.5737003,9.433981,31.61689,0.45299146,0.5964804,0.6263212,0.60918367,1.853759,0.5796084,ssn_prehead16_rank15_sdice0
8,0.63377136,2.0,15.093333,0.7875,0.80843264,0.58610284,0.61567163,0.10666667,0.572623,ssn_prehead16_rank15_sdice0
9,0.5042146,16.911535,12.095033,0.3472222,0.44556373,0.58756137,0.49435216,16.702663,0.56522155,ssn_prehead16_rank15_sdice0
10,0.6132129,2.236068,34.25926,0.9285714,0.8074534,0.6174366,0.61738616,2.6455026,0.55083275,ssn_prehead16_rank15_sdice0
11,0.6886336,11.0,40.581818,0.875,0.53276956,0.5405938,0.7264673,2.9818182,0.5111195,ssn_prehead16_rank15_sdice0
12,0.79149985,2.236068,9.392427,0.51282054,0.5560098,0.49436492,0.7829136,0.4109187,0.4937321,ssn_prehead16_rank15_sdice0
13,0.90121686,1.4142135,12.903052,0.5507246,0.6844223,0.41309828,0.91716367,0.33022794,0.39122865,ssn_prehead16_rank15_sdice0
14,0.87801194,1.4142135,7.4136195,0.6086956,0.6547455,0.4421533,0.87816864,0.26836634,0.4356999,ssn_prehead16_rank15_sdice0
15,0.8229556,2.828427,4.170646,0.7692308,0.707635,0.47360635,0.81686383,1.0187838,0.4784727,ssn_prehead16_rank15_sdice0
16,0.73712736,1.7320508,20.298508,0.75,0.5769231,0.54019654,0.7488856,0.89552236,0.5015731,ssn_prehead16_rank15_sdice0
17,0.766906,1.7320508,11.518988,0.75,0.76229507,0.50966954,0.769375,2.5316455,0.4979427,ssn_prehead16_rank15_sdice0
18,0.78347456,2.0,22.01317,0.8780488,0.7158039,0.51984113,0.7973325,4.54688,0.4922619,ssn_prehead16_rank15_sdice0
19,0.752809,1.7320508,4.984531,0.6976744,0.7141122,0.5333214,0.75004345,2.2344449,0.4474266,ssn_prehead16_rank15_sdice0
20,0.73046666,5.0,26.191425,0.31132075,0.46312332,0.5901679,0.75961477,2.61516,0.55889976,ssn_prehead16_rank15_sdice0
21,0.7246679,2.0,35.955746,0.6,0.6368715,0.5871729,0.7448236,4.671174,0.57043445,ssn_prehead16_rank15_sdice0
22,0.8156124,1.7320508,10.829984,0.85714287,0.7889273,0.50797695,0.8257079,3.3459446,0.48901892,ssn_prehead16_rank15_sdice0
23,0.5836844,7.28011,108.264465,0.8214286,0.5695557,0.58238363,0.6962233,10.979929,0.5013573,ssn_prehead16_rank15_sdice0
24,0.81032914,3.0,12.334944,0.53125,0.5976146,0.5519028,0.811599,1.4009662,0.53867865,ssn_prehead16_rank15_sdice0
25,0.6660435,5.0,18.272264,0.275,0.41231593,0.6066167,0.6820069,4.5862656,0.5611982,ssn_prehead16_rank15_sdice0
26,0.80412877,3.7416575,1.7659888,0.24675325,0.36710852,0.52073944,0.80062205,5.4527545,0.5166431,ssn_prehead16_rank15_sdice0
27,0.8566872,1.4142135,6.4890113,0.7717391,0.810758,0.4767775,0.85737103,1.5555277,0.47663376,ssn_prehead16_rank15_sdice0
28,0.8490637,1.4142135,9.595597,0.6097561,0.717322,0.48824203,0.85281587,0.21536252,0.4828311,ssn_prehead16_rank15_sdice0
29,0.79029244,4.1231055,13.522184,0.24390244,0.37016264,0.5325263,0.79636616,0.88737196,0.51677865,ssn_prehead16_rank15_sdice0
30,0.7676547,3.1622777,13.720293,0.4054054,0.561639,0.56228703,0.77315885,0.44173515,0.5529021,ssn_prehead16_rank15_sdice0
31,0.45310795,9.162088,21.768707,0.3611111,0.49250197,0.71200645,0.5082332,6.5111756,0.5768075,ssn_prehead16_rank15_sdice0
32,0.7299051,13.256742,13.085107,0.8181818,0.47368422,0.543091,0.7054348,4.255319,0.51836723,ssn_prehead16_rank15_sdice0
33,0.7740604,3.0,13.970356,0.90909094,0.5042017,0.53939015,0.7830046,2.570167,0.5290178,ssn_prehead16_rank15_sdice0
34,0.62184364,3.6055512,35.62724,0.4032258,0.54225034,0.62372506,0.63576597,5.591398,0.590943,ssn_prehead16_rank15_sdice0
